userid,version,sum_gamerounds,retention_1,retention_7
5971939,gate_40,293,TRUE,TRUE
5972165,gate_30,7,FALSE,FALSE
5972188,gate_30,266,TRUE,TRUE
5972224,gate_30,4,FALSE,FALSE
5972278,gate_40,49,TRUE,FALSE
5972612,gate_40,1,FALSE,FALSE
5972669,gate_30,11,FALSE,FALSE
5972671,gate_40,42,FALSE,FALSE
5972785,gate_40,2,TRUE,FALSE
5972909,gate_30,0,FALSE,FALSE
5973025,gate_40,22,FALSE,FALSE
5973037,gate_40,57,TRUE,TRUE
5973105,gate_30,48,FALSE,TRUE
5973371,gate_30,1,FALSE,FALSE
5973419,gate_30,3,FALSE,FALSE
5973425,gate_40,15,TRUE,FALSE
5973513,gate_40,22,FALSE,FALSE
5973555,gate_30,47,FALSE,FALSE
5973667,gate_30,29,TRUE,FALSE
5973740,gate_30,32,TRUE,FALSE
5974020,gate_30,33,FALSE,FALSE
5974027,gate_30,8,FALSE,FALSE
5974041,gate_40,2,FALSE,FALSE
5974279,gate_30,1,FALSE,FALSE
5974468,gate_30,83,TRUE,TRUE
5974494,gate_40,4,FALSE,FALSE
5974712,gate_30,50,FALSE,TRUE
5975494,gate_30,10,FALSE,FALSE
5975729,gate_30,6,TRUE,FALSE
5975739,gate_30,46,TRUE,FALSE
5975752,gate_30,19,FALSE,FALSE
5975762,gate_30,26,TRUE,FALSE
5975822,gate_30,1,FALSE,FALSE
5975863,gate_30,32,TRUE,FALSE
5975917,gate_30,55,FALSE,FALSE
5975966,gate_30,48,TRUE,TRUE
5976000,gate_40,3,TRUE,FALSE
5976046,gate_30,1,FALSE,FALSE
5976175,gate_30,3,TRUE,FALSE
5976283,gate_30,3,FALSE,FALSE
5976360,gate_40,3,FALSE,FALSE
5976387,gate_30,14,FALSE,FALSE
5976634,gate_30,160,TRUE,TRUE
5976640,gate_30,21,FALSE,FALSE
5976686,gate_30,33,FALSE,FALSE
5976859,gate_40,22,FALSE,FALSE
5977047,gate_30,34,TRUE,FALSE
5977099,gate_30,3,FALSE,FALSE
5977160,gate_40,1,FALSE,FALSE
5977307,gate_40,16,FALSE,FALSE
5977408,gate_30,8,FALSE,FALSE
5977459,gate_40,39,TRUE,FALSE
5977494,gate_30,6,FALSE,FALSE
5977717,gate_40,32,TRUE,FALSE
5977820,gate_40,29,TRUE,FALSE
5977900,gate_30,90,TRUE,TRUE
5978168,gate_30,38,FALSE,TRUE
5978299,gate_30,34,TRUE,FALSE
5978369,gate_40,539,TRUE,TRUE
5978412,gate_40,2,FALSE,FALSE
5978553,gate_30,25,FALSE,FALSE
5978598,gate_40,3,FALSE,FALSE
5978602,gate_30,19,FALSE,FALSE
5978659,gate_30,6,FALSE,FALSE
5978813,gate_30,5,FALSE,FALSE
5978840,gate_40,31,TRUE,TRUE
5978890,gate_30,11,FALSE,FALSE
5978905,gate_40,246,TRUE,FALSE
5978954,gate_30,31,FALSE,FALSE
5979050,gate_40,2,FALSE,FALSE
5979170,gate_40,157,TRUE,FALSE
5979185,gate_40,0,FALSE,FALSE
5979331,gate_40,187,TRUE,TRUE
5979363,gate_30,324,TRUE,TRUE
5979640,gate_30,0,FALSE,FALSE
5979690,gate_30,36,TRUE,TRUE
5980050,gate_30,6,FALSE,FALSE
5980087,gate_30,12,FALSE,FALSE
5980132,gate_40,2,FALSE,FALSE
5980213,gate_30,38,TRUE,FALSE
5980230,gate_40,43,TRUE,FALSE
5980322,gate_40,68,FALSE,FALSE
5980409,gate_30,105,TRUE,TRUE
5980410,gate_40,0,FALSE,FALSE
5980413,gate_40,5,TRUE,FALSE
5980595,gate_40,9,FALSE,FALSE
5980618,gate_30,20,TRUE,FALSE
5980726,gate_40,5,FALSE,FALSE
5980734,gate_30,9,FALSE,FALSE
5980781,gate_40,12,FALSE,FALSE
5980865,gate_40,14,FALSE,FALSE
5980934,gate_40,365,TRUE,TRUE
5980958,gate_40,2,FALSE,FALSE
5980960,gate_40,59,TRUE,FALSE
5981065,gate_30,3,FALSE,FALSE
5981107,gate_40,601,TRUE,TRUE
5981150,gate_40,81,TRUE,FALSE
5981366,gate_40,20,TRUE,FALSE
5981370,gate_30,5,FALSE,FALSE
5981399,gate_30,8,FALSE,FALSE
5981431,gate_30,4,FALSE,FALSE
5981465,gate_40,14,FALSE,FALSE
5981475,gate_30,4,FALSE,FALSE
5981645,gate_30,69,TRUE,TRUE
5981668,gate_30,16,TRUE,TRUE
5981708,gate_30,2,FALSE,FALSE
5981735,gate_30,3,TRUE,FALSE
5981774,gate_40,2,TRUE,TRUE
5981992,gate_40,1,FALSE,FALSE
5982041,gate_30,42,TRUE,TRUE
5982104,gate_40,19,FALSE,FALSE
5982451,gate_30,2,FALSE,FALSE
5982616,gate_30,8,FALSE,FALSE
5982650,gate_30,44,TRUE,FALSE
5982653,gate_40,1,FALSE,FALSE
5982717,gate_40,22,TRUE,FALSE
5982773,gate_30,6,FALSE,FALSE
5982864,gate_40,42,TRUE,FALSE
5982885,gate_40,97,TRUE,FALSE
5982926,gate_30,56,TRUE,TRUE
5983156,gate_30,4,FALSE,FALSE
5983495,gate_40,14,FALSE,FALSE
5983806,gate_30,14,TRUE,FALSE
5983898,gate_30,29,FALSE,FALSE
5984012,gate_40,74,FALSE,FALSE
5984046,gate_40,8,FALSE,FALSE
5984052,gate_40,1,FALSE,FALSE
5984079,gate_30,0,FALSE,FALSE
5984251,gate_30,43,FALSE,FALSE
5984326,gate_40,1,FALSE,FALSE
5984365,gate_30,125,TRUE,TRUE
5984430,gate_40,5,FALSE,FALSE
5984437,gate_30,16,FALSE,FALSE
5984513,gate_40,8,FALSE,FALSE
5984587,gate_40,4,FALSE,FALSE
5984620,gate_30,1,FALSE,FALSE
5984826,gate_40,28,TRUE,TRUE
5984935,gate_40,81,TRUE,FALSE
5984974,gate_40,71,TRUE,TRUE
5985162,gate_40,1,FALSE,FALSE
5985237,gate_40,5,FALSE,FALSE
5985243,gate_40,16,FALSE,FALSE
5985303,gate_40,25,FALSE,FALSE
5985395,gate_40,3,FALSE,FALSE
5985444,gate_30,47,TRUE,FALSE
5985773,gate_40,97,TRUE,FALSE
5986015,gate_30,0,FALSE,FALSE
5986108,gate_40,28,FALSE,FALSE
5986459,gate_30,1,FALSE,FALSE
5986483,gate_40,1,FALSE,FALSE
5986612,gate_30,2,FALSE,FALSE
5986703,gate_40,54,FALSE,FALSE
5986770,gate_30,116,TRUE,FALSE
5987025,gate_30,89,TRUE,TRUE
5987051,gate_30,272,TRUE,TRUE
5987058,gate_30,125,FALSE,FALSE
5987078,gate_40,70,TRUE,FALSE
5987145,gate_30,15,FALSE,FALSE
5987355,gate_40,38,FALSE,FALSE
5987458,gate_40,21,TRUE,FALSE
5987704,gate_40,120,TRUE,TRUE
5987893,gate_30,13,FALSE,FALSE
5988070,gate_30,54,TRUE,TRUE
5988091,gate_40,14,FALSE,FALSE
5988279,gate_40,149,TRUE,TRUE
5988433,gate_40,1,FALSE,FALSE
5988887,gate_30,22,TRUE,FALSE
5988984,gate_30,3,FALSE,FALSE
5989050,gate_40,210,TRUE,TRUE
5989103,gate_40,0,FALSE,FALSE
5989223,gate_40,3,FALSE,FALSE
5989409,gate_30,0,FALSE,FALSE
5989437,gate_30,2,FALSE,FALSE
5989554,gate_40,5,FALSE,FALSE
5989614,gate_40,100,TRUE,FALSE
5989747,gate_30,14,FALSE,FALSE
5990206,gate_30,9,FALSE,FALSE
5990293,gate_40,71,TRUE,TRUE
5990419,gate_40,76,TRUE,TRUE
5990605,gate_30,8,FALSE,FALSE
5990653,gate_40,7,FALSE,FALSE
5990817,gate_40,27,FALSE,FALSE
5990870,gate_40,4,FALSE,FALSE
5991015,gate_40,9,TRUE,FALSE
5991119,gate_40,4,FALSE,FALSE
5991677,gate_30,80,TRUE,TRUE
5991806,gate_30,101,TRUE,TRUE
5992024,gate_40,44,FALSE,FALSE
5992109,gate_40,0,FALSE,FALSE
5992122,gate_40,41,TRUE,FALSE
5992168,gate_40,30,TRUE,FALSE
5992199,gate_30,8,FALSE,FALSE
5992279,gate_30,11,FALSE,FALSE
5992345,gate_40,2,FALSE,FALSE
5992436,gate_40,2,FALSE,FALSE
5992570,gate_30,5,FALSE,FALSE
5992745,gate_40,6,FALSE,FALSE
5992992,gate_30,36,TRUE,TRUE
5993000,gate_30,1,FALSE,FALSE
5993190,gate_40,5,TRUE,FALSE
5993232,gate_30,3,FALSE,FALSE
5993312,gate_40,211,TRUE,TRUE
5993378,gate_40,19,FALSE,FALSE
5993510,gate_40,0,FALSE,FALSE
5993532,gate_30,1,FALSE,FALSE
5993657,gate_40,62,TRUE,FALSE
5993678,gate_30,11,FALSE,FALSE
5993715,gate_30,13,TRUE,FALSE
5993868,gate_40,6,FALSE,FALSE
5993875,gate_40,22,FALSE,FALSE
5994205,gate_40,19,TRUE,TRUE
5994347,gate_30,2,FALSE,FALSE
5994566,gate_30,3,FALSE,FALSE
5994682,gate_30,18,FALSE,FALSE
5994688,gate_40,13,FALSE,FALSE
5994835,gate_40,4,TRUE,FALSE
5994840,gate_30,40,TRUE,FALSE
5995016,gate_30,21,TRUE,FALSE
5995156,gate_30,3,FALSE,FALSE
5995279,gate_30,9,FALSE,FALSE
5995366,gate_30,90,TRUE,TRUE
5995418,gate_30,0,FALSE,FALSE
5995492,gate_30,9,TRUE,FALSE
5995541,gate_30,45,FALSE,FALSE
5995572,gate_30,12,FALSE,FALSE
5995584,gate_30,5,TRUE,FALSE
5995615,gate_40,10,FALSE,FALSE
5995755,gate_30,64,TRUE,FALSE
5995905,gate_30,9,FALSE,FALSE
5996101,gate_30,158,TRUE,FALSE
5996208,gate_30,8,FALSE,FALSE
5996403,gate_30,0,FALSE,FALSE
5996415,gate_30,6,FALSE,FALSE
5996558,gate_30,7,FALSE,FALSE
5996570,gate_30,4,FALSE,FALSE
5996600,gate_40,109,TRUE,FALSE
5996676,gate_30,8,FALSE,FALSE
5996805,gate_30,19,FALSE,FALSE
5996817,gate_40,74,TRUE,FALSE
5996875,gate_40,16,FALSE,TRUE
5997704,gate_30,46,TRUE,FALSE
5997935,gate_30,15,FALSE,FALSE
5997972,gate_40,4,FALSE,FALSE
5997975,gate_40,0,FALSE,FALSE
5998090,gate_30,6,FALSE,FALSE
5998167,gate_40,20,FALSE,FALSE
5998329,gate_40,1,FALSE,FALSE
5998493,gate_40,8,FALSE,FALSE
5998516,gate_40,23,FALSE,TRUE
5998556,gate_40,73,TRUE,TRUE
5998557,gate_40,9,FALSE,FALSE
5998558,gate_30,6,FALSE,FALSE
5998682,gate_30,84,TRUE,FALSE
5998847,gate_30,1,FALSE,FALSE
5998962,gate_30,4,FALSE,FALSE
5999159,gate_40,236,TRUE,TRUE
5999300,gate_40,95,FALSE,TRUE
5999624,gate_40,15,FALSE,FALSE
5999731,gate_30,0,FALSE,FALSE
5999806,gate_30,42,FALSE,FALSE
5999814,gate_30,20,TRUE,FALSE
5999911,gate_40,4,FALSE,FALSE
6000013,gate_40,7,TRUE,FALSE
6000056,gate_30,40,TRUE,FALSE
6000080,gate_40,0,FALSE,FALSE
6000118,gate_40,0,FALSE,FALSE
6000459,gate_40,5,TRUE,FALSE
6000469,gate_40,11,FALSE,TRUE
6000498,gate_30,1,FALSE,FALSE
6000587,gate_40,12,FALSE,FALSE
6000676,gate_40,7,FALSE,FALSE
6000866,gate_30,2,FALSE,FALSE
6000913,gate_40,0,FALSE,FALSE
6001172,gate_40,64,FALSE,FALSE
6001390,gate_40,42,TRUE,FALSE
6001708,gate_30,116,TRUE,FALSE
6001746,gate_40,17,FALSE,FALSE
6001925,gate_30,28,TRUE,FALSE
6002093,gate_30,137,TRUE,FALSE
6002413,gate_40,20,FALSE,FALSE
6002798,gate_40,9,FALSE,FALSE
6002817,gate_30,0,FALSE,FALSE
6002967,gate_30,5,FALSE,FALSE
6002977,gate_30,8,FALSE,FALSE
6003107,gate_30,64,FALSE,TRUE
6003109,gate_40,11,TRUE,FALSE
6003221,gate_30,17,TRUE,FALSE
6003257,gate_40,111,TRUE,FALSE
6003376,gate_40,67,TRUE,FALSE
6003462,gate_40,2,FALSE,FALSE
6003634,gate_30,46,TRUE,FALSE
6003793,gate_40,66,TRUE,TRUE
6003803,gate_40,48,TRUE,TRUE
6003846,gate_30,12,TRUE,FALSE
6003895,gate_30,2,FALSE,FALSE
6003946,gate_30,41,FALSE,TRUE
6004140,gate_30,125,TRUE,TRUE
6004325,gate_30,53,FALSE,FALSE
6004347,gate_40,59,TRUE,TRUE
6004534,gate_40,222,TRUE,TRUE
6004557,gate_30,3,FALSE,FALSE
6004747,gate_40,0,FALSE,FALSE
6004845,gate_30,193,TRUE,TRUE
6004967,gate_30,36,TRUE,TRUE
6005529,gate_30,1,FALSE,FALSE
6005784,gate_40,12,FALSE,FALSE
6005801,gate_30,59,TRUE,FALSE
6005855,gate_30,1,FALSE,FALSE
6005999,gate_30,2,FALSE,FALSE
6006229,gate_40,7,FALSE,FALSE
6006263,gate_30,14,FALSE,FALSE
6006274,gate_30,48,TRUE,FALSE
6006359,gate_30,5,FALSE,FALSE
6006460,gate_30,303,TRUE,TRUE
6006695,gate_30,0,FALSE,FALSE
6006759,gate_40,3,FALSE,FALSE
6007144,gate_40,160,TRUE,FALSE
6007254,gate_30,28,FALSE,FALSE
6007287,gate_30,3,FALSE,FALSE
6007368,gate_40,18,TRUE,FALSE
6007528,gate_30,4,FALSE,FALSE
6007546,gate_30,88,TRUE,TRUE
6007612,gate_40,557,TRUE,TRUE
6007670,gate_40,86,TRUE,TRUE
6007813,gate_40,31,TRUE,FALSE
6008162,gate_40,1,FALSE,FALSE
6008223,gate_30,283,TRUE,TRUE
6008317,gate_40,5,FALSE,FALSE
6008428,gate_40,214,TRUE,TRUE
6008593,gate_30,16,FALSE,FALSE
6008673,gate_40,14,FALSE,FALSE
6008689,gate_40,1427,TRUE,TRUE
6008824,gate_30,20,FALSE,FALSE
6008836,gate_30,24,TRUE,FALSE
6008919,gate_40,55,TRUE,FALSE
6009026,gate_30,7,FALSE,FALSE
6009121,gate_30,9,TRUE,FALSE
6009554,gate_40,16,FALSE,FALSE
6009558,gate_30,7,TRUE,FALSE
6009736,gate_30,43,FALSE,FALSE
6009927,gate_30,7,FALSE,FALSE
6009961,gate_40,94,TRUE,FALSE
6010073,gate_30,2,TRUE,FALSE
6010160,gate_40,9,FALSE,FALSE
6010206,gate_40,21,FALSE,FALSE
6010304,gate_30,18,FALSE,FALSE
6010450,gate_40,27,TRUE,FALSE
6010451,gate_30,59,FALSE,TRUE
6010482,gate_30,395,TRUE,FALSE
6010686,gate_30,11,FALSE,FALSE
6010742,gate_30,31,TRUE,FALSE
6010743,gate_30,9,TRUE,FALSE
6010755,gate_30,19,FALSE,FALSE
6010760,gate_30,9,FALSE,FALSE
6010853,gate_30,22,FALSE,FALSE
6011211,gate_30,114,TRUE,FALSE
6011516,gate_40,8,FALSE,FALSE
6011674,gate_30,8,FALSE,FALSE
6011775,gate_40,1,FALSE,FALSE
6011861,gate_30,27,TRUE,FALSE
6012587,gate_30,19,FALSE,FALSE
6012644,gate_40,119,TRUE,FALSE
6012843,gate_40,0,FALSE,FALSE
6012846,gate_30,19,FALSE,FALSE
6012867,gate_30,17,FALSE,FALSE
6012880,gate_30,117,TRUE,FALSE
6013182,gate_30,39,FALSE,FALSE
6013393,gate_40,8,FALSE,FALSE
6013727,gate_40,13,FALSE,FALSE
6013925,gate_30,168,TRUE,FALSE
6013965,gate_40,74,TRUE,FALSE
6014005,gate_40,6,FALSE,FALSE
6014134,gate_40,2,FALSE,FALSE
6014136,gate_40,17,FALSE,FALSE
6014143,gate_40,23,FALSE,FALSE
6014236,gate_40,5,FALSE,FALSE
6014485,gate_40,1,FALSE,FALSE
6014528,gate_30,216,TRUE,TRUE
6014554,gate_30,43,TRUE,FALSE
6014575,gate_30,8,FALSE,FALSE
6014608,gate_30,53,TRUE,FALSE
6014627,gate_40,1,FALSE,FALSE
6014698,gate_30,7,FALSE,FALSE
6015002,gate_30,4,TRUE,FALSE
6015054,gate_30,1,FALSE,FALSE
6015123,gate_40,1,FALSE,FALSE
6015201,gate_40,21,FALSE,FALSE
6015629,gate_30,15,FALSE,FALSE
6015657,gate_40,765,TRUE,TRUE
6015927,gate_30,3,TRUE,FALSE
6016016,gate_30,24,FALSE,FALSE
6016102,gate_40,37,TRUE,FALSE
6016467,gate_40,36,TRUE,FALSE
6016546,gate_30,17,FALSE,FALSE
6016655,gate_40,1,FALSE,FALSE
6016724,gate_30,41,TRUE,FALSE
6017193,gate_40,9,FALSE,FALSE
6017326,gate_30,100,TRUE,FALSE
6017383,gate_40,38,TRUE,TRUE
6017442,gate_30,0,FALSE,FALSE
6017531,gate_40,22,FALSE,FALSE
6017554,gate_30,1,FALSE,FALSE
6017655,gate_30,9,FALSE,FALSE
6017708,gate_30,0,FALSE,FALSE
6017813,gate_40,56,FALSE,FALSE
6017849,gate_30,25,FALSE,FALSE
6017991,gate_40,206,TRUE,TRUE
6018059,gate_30,8,FALSE,FALSE
6018082,gate_30,15,FALSE,FALSE
6018101,gate_40,18,FALSE,FALSE
6018123,gate_40,23,FALSE,FALSE
6018129,gate_30,6,FALSE,FALSE
6018690,gate_40,156,TRUE,TRUE
6018814,gate_40,7,FALSE,FALSE
6018968,gate_40,32,TRUE,FALSE
6019141,gate_40,101,TRUE,FALSE
6019437,gate_40,314,TRUE,FALSE
6019642,gate_30,34,TRUE,FALSE
6019649,gate_40,21,FALSE,TRUE
6019659,gate_30,9,FALSE,FALSE
6019725,gate_30,5,FALSE,FALSE
6019860,gate_40,15,FALSE,FALSE
6020052,gate_40,0,FALSE,FALSE
6020063,gate_30,228,TRUE,TRUE
6020161,gate_40,47,FALSE,FALSE
6020200,gate_40,12,TRUE,FALSE
6020382,gate_40,51,TRUE,TRUE
6020759,gate_30,32,FALSE,FALSE
6020861,gate_40,431,TRUE,TRUE
6020877,gate_30,9,FALSE,TRUE
6020958,gate_40,49,TRUE,TRUE
6021032,gate_30,4,FALSE,FALSE
6021110,gate_30,0,FALSE,FALSE
6021153,gate_40,72,TRUE,TRUE
6021251,gate_40,48,TRUE,FALSE
6021256,gate_30,48,FALSE,FALSE
6021300,gate_30,6,FALSE,FALSE
6021376,gate_30,4,FALSE,FALSE
6021411,gate_30,0,FALSE,FALSE
6021427,gate_40,101,FALSE,TRUE
6021708,gate_30,83,TRUE,TRUE
6021804,gate_30,54,TRUE,FALSE
6021987,gate_40,130,TRUE,FALSE
6022029,gate_30,27,TRUE,FALSE
6022057,gate_40,78,TRUE,TRUE
6022129,gate_30,19,FALSE,FALSE
6022144,gate_30,11,TRUE,FALSE
6022445,gate_40,20,TRUE,FALSE
6022566,gate_30,11,TRUE,TRUE
6022657,gate_40,21,FALSE,FALSE
6022713,gate_30,1,FALSE,FALSE
6022787,gate_40,19,TRUE,FALSE
6022845,gate_40,47,FALSE,FALSE
6022940,gate_30,4,FALSE,TRUE
6022948,gate_30,1,FALSE,FALSE
6022971,gate_40,65,TRUE,FALSE
6023072,gate_40,64,FALSE,TRUE
6023111,gate_40,252,TRUE,TRUE
6023172,gate_30,2,FALSE,FALSE
6023248,gate_30,108,TRUE,FALSE
6023483,gate_40,94,TRUE,TRUE
6023499,gate_30,74,FALSE,TRUE
6023540,gate_30,1,FALSE,FALSE
6023663,gate_40,16,TRUE,FALSE
6023961,gate_40,2,FALSE,FALSE
6024010,gate_30,24,FALSE,FALSE
6024059,gate_30,27,TRUE,FALSE
6024065,gate_30,58,FALSE,TRUE
6024205,gate_40,457,TRUE,TRUE
6024307,gate_40,479,TRUE,TRUE
6024412,gate_40,24,FALSE,TRUE
6024462,gate_30,281,TRUE,TRUE
6024820,gate_40,11,FALSE,TRUE
6024911,gate_30,290,TRUE,TRUE
6024967,gate_40,16,FALSE,FALSE
6024973,gate_40,58,TRUE,FALSE
6025018,gate_40,371,TRUE,TRUE
6025229,gate_30,3,FALSE,FALSE
6025353,gate_40,125,TRUE,TRUE
6025380,gate_40,232,TRUE,TRUE
6025425,gate_40,8,TRUE,FALSE
6025443,gate_40,6,FALSE,FALSE
6025647,gate_30,9,FALSE,FALSE
6025700,gate_30,2,FALSE,FALSE
6025709,gate_30,9,FALSE,FALSE
6025719,gate_40,1,FALSE,FALSE
6026043,gate_40,4,FALSE,FALSE
6026055,gate_30,12,FALSE,FALSE
6026068,gate_30,5,FALSE,FALSE
6026074,gate_30,26,FALSE,FALSE
6026080,gate_30,5,FALSE,FALSE
6026114,gate_30,109,TRUE,TRUE
6026291,gate_40,16,TRUE,FALSE
6026308,gate_30,111,TRUE,TRUE
6026313,gate_30,191,TRUE,TRUE
6026508,gate_30,17,FALSE,FALSE
6026576,gate_30,8,FALSE,FALSE
6026691,gate_40,114,TRUE,TRUE
6026715,gate_40,16,TRUE,FALSE
6026765,gate_40,57,TRUE,TRUE
6026802,gate_30,21,FALSE,FALSE
6026826,gate_40,85,TRUE,FALSE
6026902,gate_40,160,TRUE,TRUE
6026903,gate_40,344,TRUE,TRUE
6027347,gate_40,13,FALSE,FALSE
6027357,gate_40,23,FALSE,FALSE
6027531,gate_30,2,FALSE,FALSE
6027532,gate_30,105,FALSE,TRUE
6027647,gate_30,3,FALSE,FALSE
6027650,gate_40,9,FALSE,FALSE
6027889,gate_30,45,TRUE,TRUE
6027959,gate_30,141,TRUE,TRUE
6028088,gate_40,24,TRUE,TRUE
6028110,gate_40,7,FALSE,FALSE
6028165,gate_40,85,TRUE,FALSE
6028243,gate_30,3,FALSE,FALSE
6028414,gate_40,44,FALSE,TRUE
6028482,gate_30,3,FALSE,FALSE
6028527,gate_40,2,FALSE,FALSE
6028793,gate_40,22,FALSE,FALSE
6029352,gate_30,1,FALSE,FALSE
6029390,gate_30,45,TRUE,FALSE
6029579,gate_40,12,TRUE,FALSE
6029661,gate_30,254,FALSE,TRUE
6029794,gate_30,7,FALSE,FALSE
6029877,gate_40,87,TRUE,FALSE
6029880,gate_30,33,TRUE,FALSE
6029988,gate_30,1,FALSE,FALSE
6030181,gate_40,116,TRUE,TRUE
6030233,gate_30,10,TRUE,FALSE
6030392,gate_40,22,FALSE,FALSE
6030533,gate_40,26,TRUE,FALSE
6030781,gate_40,106,TRUE,TRUE
6030812,gate_30,1,FALSE,FALSE
6030844,gate_40,12,FALSE,FALSE
6030866,gate_40,7,FALSE,FALSE
6030908,gate_30,26,FALSE,FALSE
6031077,gate_30,204,TRUE,TRUE
6031110,gate_40,12,FALSE,FALSE
6031122,gate_40,121,FALSE,TRUE
6031326,gate_30,63,TRUE,FALSE
6031386,gate_40,12,FALSE,FALSE
6031564,gate_30,89,TRUE,FALSE
6031726,gate_40,10,TRUE,FALSE
6031772,gate_30,1,FALSE,FALSE
6031931,gate_30,182,TRUE,TRUE
6032126,gate_30,88,FALSE,TRUE
6032297,gate_30,37,TRUE,FALSE
6032324,gate_40,192,TRUE,FALSE
6032676,gate_30,34,TRUE,FALSE
6032875,gate_30,41,FALSE,TRUE
6032896,gate_40,15,FALSE,FALSE
6032982,gate_40,32,TRUE,FALSE
6033004,gate_30,18,TRUE,FALSE
6033020,gate_40,11,FALSE,FALSE
6033117,gate_40,0,FALSE,FALSE
6033133,gate_30,3,FALSE,FALSE
6033393,gate_40,14,FALSE,FALSE
6033490,gate_40,271,TRUE,TRUE
6033737,gate_40,127,FALSE,FALSE
6033926,gate_30,32,FALSE,FALSE
6034095,gate_40,26,TRUE,FALSE
6034177,gate_40,36,TRUE,TRUE
6034200,gate_30,20,FALSE,FALSE
6034209,gate_30,137,TRUE,TRUE
6034256,gate_30,14,FALSE,FALSE
6034756,gate_40,4,FALSE,FALSE
6034760,gate_30,90,TRUE,TRUE
6034796,gate_30,36,TRUE,FALSE
6034847,gate_40,5,FALSE,TRUE
6035071,gate_40,43,FALSE,TRUE
6035082,gate_30,13,FALSE,FALSE
6035104,gate_40,71,TRUE,TRUE
6035250,gate_30,104,TRUE,TRUE
6035269,gate_40,34,TRUE,FALSE
6035298,gate_40,48,TRUE,FALSE
6035348,gate_40,10,FALSE,FALSE
6035418,gate_40,139,TRUE,TRUE
6035741,gate_30,25,TRUE,FALSE
6035954,gate_30,3,FALSE,FALSE
6036145,gate_40,126,TRUE,TRUE
6036469,gate_40,5,FALSE,FALSE
6036472,gate_30,235,TRUE,TRUE
6036498,gate_30,6,FALSE,FALSE
6036691,gate_30,4,FALSE,FALSE
6036698,gate_40,36,FALSE,FALSE
6036728,gate_30,62,TRUE,FALSE
6036745,gate_40,48,TRUE,TRUE
6037039,gate_30,1,FALSE,FALSE
6037043,gate_30,112,TRUE,TRUE
6037172,gate_40,177,TRUE,TRUE
6037179,gate_30,13,FALSE,FALSE
6037184,gate_30,15,TRUE,FALSE
6037202,gate_30,6,FALSE,FALSE
6037234,gate_30,14,FALSE,FALSE
6037255,gate_40,12,TRUE,FALSE
6037326,gate_30,15,TRUE,FALSE
6037473,gate_30,48,FALSE,FALSE
6037515,gate_30,4,FALSE,FALSE
6037625,gate_30,7,TRUE,FALSE
6037636,gate_40,9,FALSE,FALSE
6037755,gate_40,2,FALSE,FALSE
6037771,gate_40,13,TRUE,FALSE
6037873,gate_30,303,TRUE,TRUE
6037991,gate_30,4,FALSE,FALSE
6038061,gate_30,4,FALSE,TRUE
6038125,gate_30,1,FALSE,FALSE
6038161,gate_30,4,FALSE,FALSE
6038171,gate_30,52,FALSE,FALSE
6038187,gate_30,95,TRUE,TRUE
6038191,gate_30,94,TRUE,TRUE
6038304,gate_30,60,TRUE,TRUE
6038478,gate_30,15,FALSE,FALSE
6038783,gate_40,50,FALSE,FALSE
6039020,gate_40,16,FALSE,TRUE
6039105,gate_30,240,TRUE,TRUE
6039142,gate_30,4,FALSE,FALSE
6039248,gate_40,9,TRUE,FALSE
6039341,gate_30,5,FALSE,FALSE
6039527,gate_40,10,TRUE,TRUE
6039546,gate_30,20,FALSE,FALSE
6039604,gate_40,32,FALSE,FALSE
6039747,gate_40,14,TRUE,FALSE
6039754,gate_30,51,TRUE,FALSE
6039846,gate_40,277,TRUE,TRUE
6039898,gate_30,0,FALSE,FALSE
6040060,gate_40,15,FALSE,FALSE
6040089,gate_40,5,FALSE,FALSE
6040219,gate_30,14,FALSE,FALSE
6040222,gate_40,25,TRUE,FALSE
6040236,gate_30,11,TRUE,TRUE
6040402,gate_30,21,TRUE,FALSE
6040738,gate_30,115,TRUE,TRUE
6040956,gate_40,2,FALSE,FALSE
6041116,gate_40,1,FALSE,FALSE
6041165,gate_30,8,TRUE,FALSE
6041178,gate_30,177,TRUE,FALSE
6041235,gate_30,33,TRUE,FALSE
6041367,gate_40,141,TRUE,FALSE
6041376,gate_40,25,TRUE,FALSE
6041594,gate_30,3,FALSE,FALSE
6041639,gate_40,12,FALSE,FALSE
6041734,gate_30,5,FALSE,FALSE
6041910,gate_40,0,FALSE,FALSE
6042311,gate_40,7,FALSE,FALSE
6042838,gate_40,12,FALSE,FALSE
6042922,gate_30,2,FALSE,FALSE
6042928,gate_30,4,TRUE,FALSE
6043027,gate_40,6,FALSE,FALSE
6043237,gate_40,37,TRUE,FALSE
6043406,gate_30,245,TRUE,TRUE
6043512,gate_30,93,TRUE,TRUE
6043654,gate_40,10,TRUE,FALSE
6043865,gate_30,23,TRUE,FALSE
6043888,gate_30,8,FALSE,FALSE
6043919,gate_30,8,FALSE,FALSE
6044016,gate_40,3,FALSE,FALSE
6044111,gate_40,2,FALSE,FALSE
6044320,gate_40,2,TRUE,FALSE
6044359,gate_30,33,TRUE,FALSE
6044396,gate_40,83,TRUE,TRUE
6044404,gate_40,3,TRUE,FALSE
6044459,gate_30,13,FALSE,FALSE
6044510,gate_40,227,TRUE,FALSE
6044757,gate_30,12,FALSE,FALSE
