,user_id,signup_month,month,spend
56988,4749,0,1,508
57000,4750,0,1,473
57012,4751,0,1,479
57024,4752,0,1,461
57036,4753,0,1,464
57072,4756,0,1,468
57084,4757,0,1,476
57108,4759,0,1,451
57144,4762,0,1,524
57156,4763,0,1,484
57180,4765,0,1,490
57192,4766,0,1,507
57204,4767,0,1,490
57264,4772,0,1,520
57288,4774,0,1,517
57348,4779,0,1,565
57408,4784,0,1,464
57444,4787,0,1,488
57456,4788,0,1,477
57480,4790,0,1,498
57492,4791,0,1,497
57552,4796,0,1,487
57576,4798,0,1,479
57624,4802,0,1,476
57648,4804,0,1,484
57672,4806,0,1,493
57708,4809,0,1,481
57732,4811,0,1,477
57744,4812,0,1,506
57756,4813,0,1,511
57780,4815,0,1,453
57792,4816,0,1,476
57804,4817,0,1,476
57828,4819,0,1,456
57864,4822,0,1,495
57876,4823,0,1,508
57936,4828,0,1,512
57960,4830,0,1,486
57972,4831,0,1,510
58032,4836,0,1,532
58044,4837,0,1,501
58056,4838,0,1,485
58068,4839,0,1,474
58080,4840,0,1,489
58092,4841,0,1,473
58104,4842,0,1,479
58116,4843,0,1,497
58140,4845,0,1,450
58164,4847,0,1,459
58200,4850,0,1,491
58224,4852,0,1,517
58248,4854,0,1,496
58272,4856,0,1,470
58320,4860,0,1,474
58332,4861,0,1,483
58368,4864,0,1,477
58380,4865,0,1,450
58416,4868,0,1,505
58428,4869,0,1,505
58452,4871,0,1,504
58476,4873,0,1,493
58500,4875,0,1,459
58524,4877,0,1,487
58548,4879,0,1,519
58608,4884,0,1,452
58620,4885,0,1,506
58644,4887,0,1,507
58656,4888,0,1,497
58668,4889,0,1,452
58680,4890,0,1,514
58716,4893,0,1,479
58728,4894,0,1,500
58752,4896,0,1,542
58764,4897,0,1,471
58800,4900,0,1,471
58824,4902,0,1,543
58836,4903,0,1,480
58860,4905,0,1,504
58884,4907,0,1,499
58908,4909,0,1,508
58944,4912,0,1,463
58956,4913,0,1,495
59004,4917,0,1,503
59028,4919,0,1,453
59052,4921,0,1,477
59172,4931,0,1,464
59184,4932,0,1,514
59232,4936,0,1,538
59244,4937,0,1,488
59256,4938,0,1,502
59280,4940,0,1,471
59292,4941,0,1,463
59328,4944,0,1,462
59340,4945,0,1,524
59352,4946,0,1,519
59364,4947,0,1,488
59376,4948,0,1,520
59388,4949,0,1,505
59424,4952,0,1,543
59448,4954,0,1,478
59484,4957,0,1,484
59532,4961,0,1,535
59544,4962,0,1,500
59556,4963,0,1,503
59568,4964,0,1,463
59592,4966,0,1,486
59616,4968,0,1,511
59628,4969,0,1,530
59640,4970,0,1,500
59652,4971,0,1,492
59676,4973,0,1,472
59724,4977,0,1,507
59760,4980,0,1,474
59772,4981,0,1,480
59784,4982,0,1,456
59808,4984,0,1,493
59820,4985,0,1,504
59832,4986,0,1,492
59844,4987,0,1,482
59868,4989,0,1,465
59880,4990,0,1,544
59892,4991,0,1,464
59928,4994,0,1,501
59940,4995,0,1,521
59952,4996,0,1,471
59964,4997,0,1,542
60012,5001,0,1,436
60048,5004,0,1,491
60108,5009,0,1,483
60132,5011,0,1,479
60144,5012,0,1,499
60168,5014,0,1,527
60192,5016,0,1,450
60204,5017,0,1,482
60216,5018,0,1,509
60240,5020,0,1,520
60252,5021,0,1,475
60276,5023,0,1,537
60288,5024,0,1,430
60312,5026,0,1,467
60324,5027,0,1,503
60360,5030,0,1,488
60372,5031,0,1,491
60384,5032,0,1,497
60420,5035,0,1,461
60432,5036,0,1,509
60444,5037,0,1,475
60456,5038,0,1,465
60492,5041,0,1,510
60504,5042,0,1,520
60540,5045,0,1,467
60552,5046,0,1,485
60564,5047,0,1,509
60588,5049,0,1,523
60600,5050,0,1,465
60624,5052,0,1,518
60636,5053,0,1,495
60660,5055,0,1,499
60672,5056,0,1,447
60732,5061,0,1,486
60744,5062,0,1,510
60780,5065,0,1,470
60792,5066,0,1,502
60816,5068,0,1,492
60828,5069,0,1,465
60840,5070,0,1,520
60876,5073,0,1,491
60888,5074,0,1,490
60912,5076,0,1,463
60948,5079,0,1,538
60960,5080,0,1,493
60984,5082,0,1,479
61020,5085,0,1,457
61032,5086,0,1,534
61056,5088,0,1,492
61068,5089,0,1,482
61104,5092,0,1,516
61140,5095,0,1,476
61188,5099,0,1,445
61200,5100,0,1,483
61224,5102,0,1,442
61248,5104,0,1,492
61260,5105,0,1,458
61320,5110,0,1,507
61332,5111,0,1,471
61380,5115,0,1,498
61392,5116,0,1,447
61416,5118,0,1,468
61428,5119,0,1,470
61452,5121,0,1,478
61488,5124,0,1,505
61512,5126,0,1,538
61536,5128,0,1,505
61572,5131,0,1,514
61584,5132,0,1,473
61620,5135,0,1,479
61632,5136,0,1,505
61644,5137,0,1,468
61656,5138,0,1,520
61680,5140,0,1,470
61704,5142,0,1,515
61716,5143,0,1,513
61740,5145,0,1,476
61764,5147,0,1,480
61788,5149,0,1,496
61824,5152,0,1,507
61884,5157,0,1,445
61896,5158,0,1,478
61944,5162,0,1,443
61980,5165,0,1,465
62016,5168,0,1,478
62028,5169,0,1,491
62040,5170,0,1,470
62052,5171,0,1,493
62088,5174,0,1,501
62124,5177,0,1,452
62160,5180,0,1,521
62208,5184,0,1,488
62280,5190,0,1,504
62292,5191,0,1,457
62316,5193,0,1,489
62328,5194,0,1,504
62376,5198,0,1,516
62436,5203,0,1,509
62460,5205,0,1,517
62484,5207,0,1,491
62508,5209,0,1,463
62544,5212,0,1,481
62580,5215,0,1,459
62604,5217,0,1,470
62616,5218,0,1,456
62628,5219,0,1,488
62640,5220,0,1,465
62652,5221,0,1,510
62676,5223,0,1,460
62700,5225,0,1,488
62712,5226,0,1,504
62736,5228,0,1,519
62772,5231,0,1,487
62796,5233,0,1,468
62808,5234,0,1,502
62832,5236,0,1,498
62856,5238,0,1,461
62868,5239,0,1,517
62904,5242,0,1,496
62916,5243,0,1,507
62928,5244,0,1,512
62952,5246,0,1,479
62964,5247,0,1,528
62988,5249,0,1,474
63000,5250,0,1,480
63012,5251,0,1,460
63024,5252,0,1,481
63060,5255,0,1,503
63084,5257,0,1,462
63108,5259,0,1,529
63180,5265,0,1,460
63192,5266,0,1,515
63204,5267,0,1,508
63216,5268,0,1,516
63228,5269,0,1,451
63264,5272,0,1,468
63276,5273,0,1,473
63288,5274,0,1,536
63300,5275,0,1,464
63324,5277,0,1,477
63360,5280,0,1,487
63420,5285,0,1,522
63432,5286,0,1,485
63444,5287,0,1,525
63492,5291,0,1,497
63504,5292,0,1,519
63540,5295,0,1,493
63552,5296,0,1,523
63564,5297,0,1,527
63612,5301,0,1,497
63672,5306,0,1,469
63696,5308,0,1,502
63708,5309,0,1,499
63720,5310,0,1,506
63744,5312,0,1,443
63780,5315,0,1,495
63804,5317,0,1,482
63828,5319,0,1,474
63840,5320,0,1,521
63864,5322,0,1,476
63876,5323,0,1,496
63888,5324,0,1,527
63924,5327,0,1,467
63960,5330,0,1,478
63984,5332,0,1,502
63996,5333,0,1,520
64008,5334,0,1,500
64032,5336,0,1,497
64044,5337,0,1,496
64056,5338,0,1,495
64068,5339,0,1,493
64080,5340,0,1,498
64092,5341,0,1,478
64152,5346,0,1,475
64176,5348,0,1,490
64212,5351,0,1,480
64224,5352,0,1,496
64272,5356,0,1,504
64284,5357,0,1,510
64296,5358,0,1,480
64308,5359,0,1,478
64320,5360,0,1,514
64332,5361,0,1,518
64344,5362,0,1,490
64368,5364,0,1,461
64380,5365,0,1,501
64404,5367,0,1,487
64428,5369,0,1,496
64464,5372,0,1,495
64476,5373,0,1,466
64512,5376,0,1,461
64524,5377,0,1,515
64536,5378,0,1,492
64584,5382,0,1,491
64596,5383,0,1,521
64608,5384,0,1,488
64620,5385,0,1,507
64692,5391,0,1,517
64704,5392,0,1,516
64716,5393,0,1,505
64740,5395,0,1,498
64788,5399,0,1,520
64800,5400,0,1,523
64812,5401,0,1,514
64824,5402,0,1,509
64836,5403,0,1,475
64848,5404,0,1,483
64860,5405,0,1,495
64872,5406,0,1,495
64884,5407,0,1,499
64908,5409,0,1,463
64944,5412,0,1,489
64956,5413,0,1,453
64968,5414,0,1,513
64980,5415,0,1,513
65028,5419,0,1,470
65040,5420,0,1,525
65052,5421,0,1,483
65064,5422,0,1,473
65088,5424,0,1,460
65124,5427,0,1,526
65148,5429,0,1,437
65160,5430,0,1,512
65184,5432,0,1,492
65196,5433,0,1,526
65220,5435,0,1,481
65232,5436,0,1,495
65268,5439,0,1,484
65280,5440,0,1,485
65292,5441,0,1,460
65304,5442,0,1,491
65316,5443,0,1,471
65328,5444,0,1,493
65340,5445,0,1,496
65352,5446,0,1,488
65364,5447,0,1,475
65376,5448,0,1,491
65400,5450,0,1,495
65412,5451,0,1,473
65436,5453,0,1,495
65448,5454,0,1,490
65460,5455,0,1,487
65496,5458,0,1,499
65508,5459,0,1,479
65532,5461,0,1,487
65592,5466,0,1,470
65616,5468,0,1,492
65676,5473,0,1,486
65688,5474,0,1,482
65736,5478,0,1,514
65748,5479,0,1,514
65760,5480,0,1,485
65772,5481,0,1,498
65784,5482,0,1,491
65796,5483,0,1,474
65820,5485,0,1,468
65844,5487,0,1,500
65856,5488,0,1,475
65880,5490,0,1,496
65892,5491,0,1,504
65916,5493,0,1,515
65940,5495,0,1,485
65964,5497,0,1,470
65988,5499,0,1,484
66012,5501,0,1,480
66024,5502,0,1,465
66048,5504,0,1,502
66060,5505,0,1,510
66084,5507,0,1,497
66120,5510,0,1,508
66144,5512,0,1,501
66180,5515,0,1,505
66192,5516,0,1,455
66204,5517,0,1,491
66216,5518,0,1,511
66240,5520,0,1,512
66252,5521,0,1,480
66264,5522,0,1,493
66312,5526,0,1,467
66348,5529,0,1,453
66372,5531,0,1,459
66384,5532,0,1,447
66396,5533,0,1,526
66420,5535,0,1,520
66456,5538,0,1,490
66480,5540,0,1,490
66492,5541,0,1,474
66504,5542,0,1,456
66516,5543,0,1,480
66576,5548,0,1,488
66600,5550,0,1,479
66612,5551,0,1,518
66636,5553,0,1,489
66648,5554,0,1,521
66672,5556,0,1,487
66684,5557,0,1,477
66696,5558,0,1,486
66708,5559,0,1,477
66744,5562,0,1,497
66768,5564,0,1,489
66792,5566,0,1,505
66816,5568,0,1,502
66840,5570,0,1,480
66852,5571,0,1,494
66888,5574,0,1,480
66900,5575,0,1,493
66948,5579,0,1,498
66960,5580,0,1,481
67044,5587,0,1,480
67056,5588,0,1,482
67116,5593,0,1,496
67140,5595,0,1,475
67152,5596,0,1,482
67188,5599,0,1,495
67212,5601,0,1,482
67248,5604,0,1,468
67272,5606,0,1,474
67296,5608,0,1,440
67308,5609,0,1,513
67320,5610,0,1,448
67356,5613,0,1,466
67368,5614,0,1,489
67380,5615,0,1,488
67392,5616,0,1,507
67404,5617,0,1,504
67428,5619,0,1,466
67440,5620,0,1,491
67452,5621,0,1,466
67464,5622,0,1,497
67500,5625,0,1,501
67512,5626,0,1,442
67524,5627,0,1,486
67536,5628,0,1,475
67548,5629,0,1,463
67560,5630,0,1,494
67572,5631,0,1,505
67584,5632,0,1,478
67596,5633,0,1,467
67644,5637,0,1,466
67656,5638,0,1,508
67668,5639,0,1,467
67692,5641,0,1,511
67704,5642,0,1,491
67740,5645,0,1,494
67752,5646,0,1,528
67764,5647,0,1,494
67800,5650,0,1,517
67812,5651,0,1,479
67824,5652,0,1,531
67848,5654,0,1,474
67872,5656,0,1,477
67896,5658,0,1,464
67908,5659,0,1,440
67920,5660,0,1,491
67932,5661,0,1,492
67956,5663,0,1,496
67968,5664,0,1,481
67980,5665,0,1,469
68052,5671,0,1,468
68088,5674,0,1,490
68112,5676,0,1,500
68124,5677,0,1,479
68136,5678,0,1,498
68160,5680,0,1,533
68184,5682,0,1,469
68196,5683,0,1,475
68220,5685,0,1,511
68232,5686,0,1,473
68256,5688,0,1,460
68268,5689,0,1,491
68304,5692,0,1,436
68340,5695,0,1,465
68352,5696,0,1,493
68376,5698,0,1,489
68388,5699,0,1,465
68448,5704,0,1,497
68508,5709,0,1,447
68556,5713,0,1,484
68568,5714,0,1,466
68580,5715,0,1,516
68604,5717,0,1,489
68616,5718,0,1,483
68652,5721,0,1,509
68676,5723,0,1,506
68688,5724,0,1,484
68700,5725,0,1,505
68712,5726,0,1,480
68724,5727,0,1,504
68760,5730,0,1,503
68796,5733,0,1,523
68808,5734,0,1,474
68820,5735,0,1,487
68868,5739,0,1,487
68880,5740,0,1,528
68904,5742,0,1,480
68916,5743,0,1,460
68952,5746,0,1,475
68988,5749,0,1,466
69000,5750,0,1,489
69024,5752,0,1,475
69048,5754,0,1,499
69084,5757,0,1,502
69096,5758,0,1,475
69120,5760,0,1,493
69132,5761,0,1,462
69144,5762,0,1,495
69156,5763,0,1,469
69180,5765,0,1,489
69204,5767,0,1,508
69264,5772,0,1,526
69276,5773,0,1,481
69288,5774,0,1,462
69312,5776,0,1,456
69348,5779,0,1,495
69408,5784,0,1,497
69420,5785,0,1,495
69480,5790,0,1,479
69492,5791,0,1,488
69528,5794,0,1,476
69540,5795,0,1,501
69588,5799,0,1,467
69600,5800,0,1,505
69612,5801,0,1,481
69744,5812,0,1,492
69756,5813,0,1,471
69768,5814,0,1,480
69780,5815,0,1,481
69792,5816,0,1,478
69804,5817,0,1,497
69816,5818,0,1,488
69852,5821,0,1,470
69864,5822,0,1,479
69876,5823,0,1,496
69888,5824,0,1,450
69936,5828,0,1,481
69948,5829,0,1,489
70020,5835,0,1,528
70032,5836,0,1,513
70068,5839,0,1,479
70080,5840,0,1,453
70092,5841,0,1,511
70140,5845,0,1,469
70152,5846,0,1,480
70188,5849,0,1,519
70212,5851,0,1,478
70236,5853,0,1,506
70260,5855,0,1,493
70284,5857,0,1,499
70296,5858,0,1,498
70320,5860,0,1,500
70344,5862,0,1,444
70368,5864,0,1,466
70380,5865,0,1,528
70440,5870,0,1,504
70464,5872,0,1,466
70476,5873,0,1,459
70488,5874,0,1,500
70500,5875,0,1,496
70512,5876,0,1,511
70548,5879,0,1,486
70560,5880,0,1,479
70572,5881,0,1,513
70632,5886,0,1,492
70668,5889,0,1,488
70692,5891,0,1,475
70704,5892,0,1,447
70716,5893,0,1,469
70728,5894,0,1,504
70740,5895,0,1,504
70800,5900,0,1,520
70812,5901,0,1,501
70824,5902,0,1,497
70896,5908,0,1,481
70908,5909,0,1,487
70968,5914,0,1,529
70980,5915,0,1,515
70992,5916,0,1,501
71004,5917,0,1,515
71016,5918,0,1,479
71028,5919,0,1,529
71052,5921,0,1,523
71088,5924,0,1,450
71100,5925,0,1,481
71124,5927,0,1,506
71136,5928,0,1,467
71160,5930,0,1,469
71172,5931,0,1,519
71208,5934,0,1,531
71220,5935,0,1,475
71232,5936,0,1,533
71244,5937,0,1,468
71256,5938,0,1,477
71268,5939,0,1,504
71280,5940,0,1,494
71292,5941,0,1,525
71316,5943,0,1,496
71328,5944,0,1,467
71352,5946,0,1,496
71364,5947,0,1,468
71388,5949,0,1,492
71400,5950,0,1,480
71472,5956,0,1,511
71484,5957,0,1,504
71496,5958,0,1,510
71544,5962,0,1,487
71556,5963,0,1,505
71580,5965,0,1,505
71592,5966,0,1,500
71628,5969,0,1,518
71664,5972,0,1,509
71676,5973,0,1,509
71700,5975,0,1,460
71712,5976,0,1,509
71748,5979,0,1,502
71760,5980,0,1,455
71772,5981,0,1,498
71796,5983,0,1,474
71820,5985,0,1,516
71844,5987,0,1,462
71868,5989,0,1,429
71904,5992,0,1,496
71916,5993,0,1,462
71976,5998,0,1,493
72000,6000,0,1,475
72012,6001,0,1,512
72024,6002,0,1,485
72060,6005,0,1,478
72072,6006,0,1,456
72096,6008,0,1,501
72108,6009,0,1,485
72120,6010,0,1,493
72132,6011,0,1,512
72156,6013,0,1,473
72168,6014,0,1,476
72180,6015,0,1,497
72192,6016,0,1,509
72216,6018,0,1,481
72228,6019,0,1,488
72240,6020,0,1,467
72276,6023,0,1,501
72300,6025,0,1,549
72312,6026,0,1,508
72324,6027,0,1,483
72336,6028,0,1,487
72372,6031,0,1,522
72384,6032,0,1,486
72420,6035,0,1,497
72432,6036,0,1,447
72444,6037,0,1,484
72480,6040,0,1,508
72492,6041,0,1,515
72516,6043,0,1,466
72528,6044,0,1,489
72540,6045,0,1,505
72564,6047,0,1,483
72600,6050,0,1,488
72636,6053,0,1,502
72708,6059,0,1,508
72732,6061,0,1,507
72744,6062,0,1,486
72756,6063,0,1,498
72768,6064,0,1,494
72780,6065,0,1,484
72792,6066,0,1,522
72816,6068,0,1,488
72852,6071,0,1,453
72864,6072,0,1,465
72876,6073,0,1,499
72888,6074,0,1,496
72912,6076,0,1,505
72924,6077,0,1,511
72936,6078,0,1,474
72948,6079,0,1,510
72960,6080,0,1,483
72972,6081,0,1,503
72984,6082,0,1,484
72996,6083,0,1,515
73008,6084,0,1,522
73032,6086,0,1,484
73056,6088,0,1,451
73068,6089,0,1,476
73080,6090,0,1,483
73116,6093,0,1,513
73128,6094,0,1,491
73140,6095,0,1,506
73164,6097,0,1,502
73188,6099,0,1,493
73200,6100,0,1,502
73212,6101,0,1,537
73224,6102,0,1,507
73236,6103,0,1,482
73248,6104,0,1,503
73260,6105,0,1,462
73284,6107,0,1,485
73320,6110,0,1,488
73332,6111,0,1,487
73392,6116,0,1,463
73404,6117,0,1,529
73428,6119,0,1,521
73440,6120,0,1,526
73452,6121,0,1,502
73476,6123,0,1,475
73500,6125,0,1,490
73524,6127,0,1,499
73560,6130,0,1,477
73572,6131,0,1,516
73584,6132,0,1,500
73596,6133,0,1,496
73632,6136,0,1,462
73644,6137,0,1,461
73668,6139,0,1,482
73692,6141,0,1,492
73704,6142,0,1,465
73728,6144,0,1,502
73740,6145,0,1,450
73752,6146,0,1,475
73800,6150,0,1,485
73848,6154,0,1,482
73884,6157,0,1,496
73896,6158,0,1,492
73908,6159,0,1,479
73920,6160,0,1,446
73944,6162,0,1,511
73992,6166,0,1,512
74028,6169,0,1,494
74040,6170,0,1,513
74076,6173,0,1,490
74124,6177,0,1,481
74136,6178,0,1,496
74172,6181,0,1,461
74220,6185,0,1,494
74244,6187,0,1,467
74292,6191,0,1,476
74316,6193,0,1,504
74328,6194,0,1,506
74376,6198,0,1,486
74400,6200,0,1,480
74424,6202,0,1,501
74436,6203,0,1,499
74448,6204,0,1,465
74460,6205,0,1,496
74496,6208,0,1,469
74520,6210,0,1,489
74544,6212,0,1,519
74556,6213,0,1,520
74580,6215,0,1,463
74604,6217,0,1,468
74628,6219,0,1,545
74640,6220,0,1,502
74664,6222,0,1,502
74676,6223,0,1,506
74724,6227,0,1,475
74772,6231,0,1,514
74784,6232,0,1,499
74808,6234,0,1,490
74832,6236,0,1,497
74868,6239,0,1,479
74880,6240,0,1,519
74916,6243,0,1,485
74964,6247,0,1,493
74976,6248,0,1,517
74988,6249,0,1,486
75012,6251,0,1,524
75048,6254,0,1,505
75072,6256,0,1,509
75096,6258,0,1,467
75108,6259,0,1,500
75120,6260,0,1,481
75132,6261,0,1,513
75168,6264,0,1,486
75180,6265,0,1,491
75192,6266,0,1,488
75204,6267,0,1,501
75264,6272,0,1,493
75276,6273,0,1,498
75300,6275,0,1,504
75312,6276,0,1,469
75324,6277,0,1,493
75336,6278,0,1,495
75348,6279,0,1,486
75384,6282,0,1,493
75396,6283,0,1,484
75408,6284,0,1,509
75420,6285,0,1,473
75432,6286,0,1,493
75444,6287,0,1,468
75456,6288,0,1,533
75468,6289,0,1,484
75480,6290,0,1,496
75504,6292,0,1,522
75528,6294,0,1,487
75540,6295,0,1,461
75564,6297,0,1,505
75576,6298,0,1,489
75588,6299,0,1,481
75612,6301,0,1,472
75636,6303,0,1,510
75672,6306,0,1,484
75696,6308,0,1,514
75708,6309,0,1,528
75720,6310,0,1,500
75744,6312,0,1,473
75768,6314,0,1,488
75780,6315,0,1,500
75792,6316,0,1,500
75804,6317,0,1,484
75852,6321,0,1,497
75900,6325,0,1,438
75912,6326,0,1,499
75960,6330,0,1,519
75996,6333,0,1,507
76008,6334,0,1,463
76092,6341,0,1,498
76104,6342,0,1,475
76116,6343,0,1,483
76128,6344,0,1,501
76140,6345,0,1,487
76164,6347,0,1,462
76176,6348,0,1,488
76200,6350,0,1,481
76236,6353,0,1,492
76248,6354,0,1,479
76308,6359,0,1,467
76320,6360,0,1,476
76332,6361,0,1,473
76344,6362,0,1,526
76368,6364,0,1,488
76416,6368,0,1,498
76464,6372,0,1,513
76488,6374,0,1,493
76584,6382,0,1,511
76608,6384,0,1,525
76632,6386,0,1,481
76656,6388,0,1,538
76716,6393,0,1,489
76764,6397,0,1,489
76776,6398,0,1,462
76788,6399,0,1,482
76800,6400,0,1,475
76884,6407,0,1,523
76896,6408,0,1,487
76908,6409,0,1,492
76920,6410,0,1,491
76980,6415,0,1,500
76992,6416,0,1,510
77004,6417,0,1,464
77028,6419,0,1,494
77040,6420,0,1,483
77052,6421,0,1,496
77064,6422,0,1,470
77076,6423,0,1,464
77088,6424,0,1,508
77112,6426,0,1,473
77136,6428,0,1,489
77148,6429,0,1,490
77184,6432,0,1,512
77196,6433,0,1,519
77220,6435,0,1,464
77280,6440,0,1,500
77364,6447,0,1,497
77400,6450,0,1,476
77412,6451,0,1,484
77436,6453,0,1,522
77448,6454,0,1,482
77460,6455,0,1,482
77484,6457,0,1,480
77496,6458,0,1,514
77508,6459,0,1,524
77532,6461,0,1,492
77544,6462,0,1,497
77580,6465,0,1,464
77604,6467,0,1,497
77616,6468,0,1,489
77628,6469,0,1,505
77640,6470,0,1,484
77652,6471,0,1,497
77724,6477,0,1,501
77748,6479,0,1,517
77772,6481,0,1,488
77868,6489,0,1,492
77880,6490,0,1,522
77940,6495,0,1,479
77964,6497,0,1,458
77988,6499,0,1,540
78024,6502,0,1,528
78036,6503,0,1,494
78048,6504,0,1,511
78060,6505,0,1,482
78084,6507,0,1,479
78096,6508,0,1,474
78108,6509,0,1,524
78132,6511,0,1,488
78168,6514,0,1,471
78204,6517,0,1,497
78276,6523,0,1,506
78348,6529,0,1,483
78360,6530,0,1,486
78384,6532,0,1,509
78396,6533,0,1,511
78432,6536,0,1,511
78444,6537,0,1,480
78456,6538,0,1,469
78468,6539,0,1,483
78516,6543,0,1,494
78540,6545,0,1,479
78564,6547,0,1,490
78588,6549,0,1,531
78612,6551,0,1,511
78636,6553,0,1,498
78660,6555,0,1,494
78672,6556,0,1,479
78684,6557,0,1,467
78708,6559,0,1,470
78720,6560,0,1,492
78732,6561,0,1,474
78804,6567,0,1,483
78828,6569,0,1,447
78840,6570,0,1,514
78864,6572,0,1,479
78912,6576,0,1,515
78924,6577,0,1,464
78936,6578,0,1,538
78948,6579,0,1,529
78996,6583,0,1,479
79044,6587,0,1,527
79080,6590,0,1,472
79092,6591,0,1,505
79128,6594,0,1,461
79140,6595,0,1,467
79152,6596,0,1,503
79188,6599,0,1,469
79200,6600,0,1,489
79212,6601,0,1,521
79224,6602,0,1,519
79272,6606,0,1,508
79284,6607,0,1,503
79308,6609,0,1,511
79344,6612,0,1,477
79368,6614,0,1,448
79380,6615,0,1,506
79392,6616,0,1,467
79416,6618,0,1,455
79428,6619,0,1,480
79440,6620,0,1,481
79452,6621,0,1,452
79476,6623,0,1,516
79488,6624,0,1,485
79500,6625,0,1,479
79512,6626,0,1,492
79536,6628,0,1,473
79548,6629,0,1,472
79596,6633,0,1,502
79620,6635,0,1,473
79632,6636,0,1,489
79668,6639,0,1,490
79704,6642,0,1,500
79716,6643,0,1,552
79752,6646,0,1,521
79764,6647,0,1,490
79788,6649,0,1,550
79860,6655,0,1,519
79884,6657,0,1,518
79920,6660,0,1,480
79932,6661,0,1,487
79956,6663,0,1,507
79992,6666,0,1,488
80016,6668,0,1,478
80040,6670,0,1,515
80052,6671,0,1,502
80112,6676,0,1,503
80136,6678,0,1,463
80172,6681,0,1,464
80184,6682,0,1,479
80220,6685,0,1,479
80232,6686,0,1,478
80244,6687,0,1,500
80268,6689,0,1,519
80292,6691,0,1,491
80304,6692,0,1,515
80316,6693,0,1,520
80328,6694,0,1,428
80340,6695,0,1,468
80376,6698,0,1,465
80388,6699,0,1,497
80400,6700,0,1,511
80424,6702,0,1,485
80448,6704,0,1,486
80472,6706,0,1,499
80508,6709,0,1,489
80532,6711,0,1,498
80544,6712,0,1,467
80556,6713,0,1,534
80604,6717,0,1,463
80616,6718,0,1,486
80652,6721,0,1,483
80688,6724,0,1,506
80700,6725,0,1,487
80712,6726,0,1,478
80724,6727,0,1,498
80736,6728,0,1,500
80760,6730,0,1,454
80772,6731,0,1,506
80784,6732,0,1,458
80796,6733,0,1,490
80808,6734,0,1,482
80856,6738,0,1,487
80880,6740,0,1,508
80892,6741,0,1,479
80904,6742,0,1,479
80916,6743,0,1,494
80952,6746,0,1,485
80964,6747,0,1,463
81012,6751,0,1,467
81024,6752,0,1,521
81084,6757,0,1,468
81108,6759,0,1,543
81144,6762,0,1,461
81168,6764,0,1,430
81216,6768,0,1,506
81228,6769,0,1,485
81252,6771,0,1,458
81276,6773,0,1,513
81288,6774,0,1,495
81324,6777,0,1,508
81360,6780,0,1,492
81396,6783,0,1,476
81408,6784,0,1,484
81432,6786,0,1,487
81444,6787,0,1,480
81468,6789,0,1,452
81480,6790,0,1,523
81492,6791,0,1,446
81516,6793,0,1,454
81528,6794,0,1,475
81564,6797,0,1,489
81576,6798,0,1,475
81588,6799,0,1,502
81636,6803,0,1,515
81648,6804,0,1,464
81660,6805,0,1,520
81708,6809,0,1,523
81732,6811,0,1,447
81744,6812,0,1,504
81756,6813,0,1,489
81804,6817,0,1,503
81816,6818,0,1,519
81828,6819,0,1,478
81864,6822,0,1,454
81888,6824,0,1,450
81960,6830,0,1,473
81984,6832,0,1,482
81996,6833,0,1,479
82044,6837,0,1,488
82068,6839,0,1,475
82104,6842,0,1,509
82116,6843,0,1,479
82140,6845,0,1,507
82152,6846,0,1,439
82164,6847,0,1,506
82188,6849,0,1,458
82212,6851,0,1,420
82224,6852,0,1,480
82260,6855,0,1,543
82272,6856,0,1,541
82296,6858,0,1,492
82332,6861,0,1,486
82356,6863,0,1,506
82380,6865,0,1,463
82392,6866,0,1,501
82404,6867,0,1,504
82440,6870,0,1,524
82464,6872,0,1,514
82476,6873,0,1,486
82488,6874,0,1,508
82500,6875,0,1,484
82512,6876,0,1,479
82536,6878,0,1,538
82560,6880,0,1,486
82608,6884,0,1,470
82668,6889,0,1,499
82716,6893,0,1,497
82740,6895,0,1,497
82752,6896,0,1,531
82776,6898,0,1,526
82788,6899,0,1,488
82824,6902,0,1,506
82836,6903,0,1,505
82860,6905,0,1,474
82872,6906,0,1,490
82884,6907,0,1,483
82896,6908,0,1,477
82956,6913,0,1,497
82980,6915,0,1,510
82992,6916,0,1,530
83076,6923,0,1,447
83136,6928,0,1,477
83148,6929,0,1,455
83160,6930,0,1,454
83232,6936,0,1,565
83256,6938,0,1,487
83268,6939,0,1,478
83280,6940,0,1,491
83304,6942,0,1,497
83328,6944,0,1,523
83400,6950,0,1,464
83412,6951,0,1,504
83424,6952,0,1,473
83436,6953,0,1,528
83460,6955,0,1,488
83496,6958,0,1,474
83508,6959,0,1,495
83544,6962,0,1,456
83556,6963,0,1,470
83568,6964,0,1,500
83592,6966,0,1,489
83616,6968,0,1,493
83724,6977,0,1,468
83736,6978,0,1,450
83760,6980,0,1,478
83772,6981,0,1,487
83808,6984,0,1,502
83820,6985,0,1,479
83832,6986,0,1,444
83868,6989,0,1,517
83904,6992,0,1,443
83916,6993,0,1,492
83928,6994,0,1,493
84000,7000,0,1,491
84012,7001,0,1,457
84048,7004,0,1,496
84060,7005,0,1,483
84084,7007,0,1,501
84120,7010,0,1,497
84132,7011,0,1,507
84180,7015,0,1,480
84204,7017,0,1,530
84228,7019,0,1,474
84252,7021,0,1,502
84276,7023,0,1,472
