"Código","Departamento","Provincia","Distrito","Mes","Año","Casos","Muertes Covid","Muertes totales"
100505,"HUANUCO","HUAMALIES","JIRCAN","09","2020",1,0,0
100505,"HUANUCO","HUAMALIES","JIRCAN","10","2020",0,0,0
100505,"HUANUCO","HUAMALIES","JIRCAN","11","2020",0,0,3
100505,"HUANUCO","HUAMALIES","JIRCAN","12","2020",0,0,0
100505,"HUANUCO","HUAMALIES","JIRCAN","01","2021",0,1,2
100505,"HUANUCO","HUAMALIES","JIRCAN","02","2021",1,0,1
100505,"HUANUCO","HUAMALIES","JIRCAN","03","2021",0,0,0
100505,"HUANUCO","HUAMALIES","JIRCAN","04","2021",1,0,1
100505,"HUANUCO","HUAMALIES","JIRCAN","05","2021",0,1,0
100505,"HUANUCO","HUAMALIES","JIRCAN","06","2021",0,0,1
100505,"HUANUCO","HUAMALIES","JIRCAN","07","2021",1,0,0
100505,"HUANUCO","HUAMALIES","JIRCAN","08","2021",0,0,0
100505,"HUANUCO","HUAMALIES","JIRCAN","09","2021",0,0,0
100505,"HUANUCO","HUAMALIES","JIRCAN","10","2021",0,0,0
100505,"HUANUCO","HUAMALIES","JIRCAN","11","2021",0,0,0
100505,"HUANUCO","HUAMALIES","JIRCAN","12","2021",0,0,0
100505,"HUANUCO","HUAMALIES","JIRCAN","01","2022",0,0,0
100506,"HUANUCO","HUAMALIES","MIRAFLORES","03","2020",0,0,0
100506,"HUANUCO","HUAMALIES","MIRAFLORES","04","2020",0,0,2
100506,"HUANUCO","HUAMALIES","MIRAFLORES","05","2020",2,0,2
100506,"HUANUCO","HUAMALIES","MIRAFLORES","06","2020",0,0,1
100506,"HUANUCO","HUAMALIES","MIRAFLORES","07","2020",0,0,3
100506,"HUANUCO","HUAMALIES","MIRAFLORES","08","2020",5,0,3
100506,"HUANUCO","HUAMALIES","MIRAFLORES","09","2020",5,0,3
100506,"HUANUCO","HUAMALIES","MIRAFLORES","10","2020",0,0,3
100506,"HUANUCO","HUAMALIES","MIRAFLORES","11","2020",0,0,2
100506,"HUANUCO","HUAMALIES","MIRAFLORES","12","2020",1,0,0
100506,"HUANUCO","HUAMALIES","MIRAFLORES","01","2021",0,0,1
100506,"HUANUCO","HUAMALIES","MIRAFLORES","02","2021",1,0,1
100506,"HUANUCO","HUAMALIES","MIRAFLORES","03","2021",6,0,0
100506,"HUANUCO","HUAMALIES","MIRAFLORES","04","2021",7,1,1
100506,"HUANUCO","HUAMALIES","MIRAFLORES","05","2021",4,0,1
100506,"HUANUCO","HUAMALIES","MIRAFLORES","06","2021",0,0,0
100506,"HUANUCO","HUAMALIES","MIRAFLORES","07","2021",0,0,2
100506,"HUANUCO","HUAMALIES","MIRAFLORES","08","2021",0,0,3
100506,"HUANUCO","HUAMALIES","MIRAFLORES","09","2021",1,0,2
100506,"HUANUCO","HUAMALIES","MIRAFLORES","10","2021",2,0,1
100506,"HUANUCO","HUAMALIES","MIRAFLORES","11","2021",0,0,3
100506,"HUANUCO","HUAMALIES","MIRAFLORES","12","2021",0,0,0
100506,"HUANUCO","HUAMALIES","MIRAFLORES","01","2022",0,0,0
100507,"HUANUCO","HUAMALIES","MONZON","03","2020",0,0,6
100507,"HUANUCO","HUAMALIES","MONZON","04","2020",0,0,5
100507,"HUANUCO","HUAMALIES","MONZON","05","2020",1,0,3
100507,"HUANUCO","HUAMALIES","MONZON","06","2020",2,0,4
100507,"HUANUCO","HUAMALIES","MONZON","07","2020",24,0,1
100507,"HUANUCO","HUAMALIES","MONZON","08","2020",38,0,2
100507,"HUANUCO","HUAMALIES","MONZON","09","2020",12,1,4
100507,"HUANUCO","HUAMALIES","MONZON","10","2020",6,0,5
100507,"HUANUCO","HUAMALIES","MONZON","11","2020",6,0,3
100507,"HUANUCO","HUAMALIES","MONZON","12","2020",6,2,6
100507,"HUANUCO","HUAMALIES","MONZON","01","2021",34,2,7
100507,"HUANUCO","HUAMALIES","MONZON","02","2021",25,6,7
100507,"HUANUCO","HUAMALIES","MONZON","03","2021",17,0,1
100507,"HUANUCO","HUAMALIES","MONZON","04","2021",56,1,6
100507,"HUANUCO","HUAMALIES","MONZON","05","2021",22,2,11
100507,"HUANUCO","HUAMALIES","MONZON","06","2021",5,3,12
100507,"HUANUCO","HUAMALIES","MONZON","07","2021",24,0,4
100507,"HUANUCO","HUAMALIES","MONZON","08","2021",2,1,7
100507,"HUANUCO","HUAMALIES","MONZON","09","2021",2,0,6
100507,"HUANUCO","HUAMALIES","MONZON","10","2021",0,0,4
100507,"HUANUCO","HUAMALIES","MONZON","11","2021",0,0,4
100507,"HUANUCO","HUAMALIES","MONZON","12","2021",5,0,4
100507,"HUANUCO","HUAMALIES","MONZON","01","2022",2,0,1
100508,"HUANUCO","HUAMALIES","PUNCHAO","03","2020",0,0,0
100508,"HUANUCO","HUAMALIES","PUNCHAO","04","2020",0,0,1
100508,"HUANUCO","HUAMALIES","PUNCHAO","05","2020",0,0,2
100508,"HUANUCO","HUAMALIES","PUNCHAO","06","2020",0,0,0
100508,"HUANUCO","HUAMALIES","PUNCHAO","07","2020",0,0,1
100508,"HUANUCO","HUAMALIES","PUNCHAO","08","2020",9,0,1
100508,"HUANUCO","HUAMALIES","PUNCHAO","09","2020",1,0,0
100508,"HUANUCO","HUAMALIES","PUNCHAO","10","2020",1,1,2
100508,"HUANUCO","HUAMALIES","PUNCHAO","11","2020",0,0,1
100508,"HUANUCO","HUAMALIES","PUNCHAO","12","2020",4,0,1
100508,"HUANUCO","HUAMALIES","PUNCHAO","01","2021",2,0,0
100508,"HUANUCO","HUAMALIES","PUNCHAO","02","2021",8,0,0
100508,"HUANUCO","HUAMALIES","PUNCHAO","03","2021",14,4,3
100508,"HUANUCO","HUAMALIES","PUNCHAO","04","2021",7,0,1
100508,"HUANUCO","HUAMALIES","PUNCHAO","05","2021",4,0,0
100508,"HUANUCO","HUAMALIES","PUNCHAO","06","2021",2,0,0
100508,"HUANUCO","HUAMALIES","PUNCHAO","07","2021",0,0,0
100508,"HUANUCO","HUAMALIES","PUNCHAO","08","2021",0,0,0
100508,"HUANUCO","HUAMALIES","PUNCHAO","09","2021",1,0,0
100508,"HUANUCO","HUAMALIES","PUNCHAO","10","2021",0,0,1
100508,"HUANUCO","HUAMALIES","PUNCHAO","11","2021",0,1,1
100508,"HUANUCO","HUAMALIES","PUNCHAO","12","2021",0,0,0
100508,"HUANUCO","HUAMALIES","PUNCHAO","01","2022",0,0,0
100509,"HUANUCO","HUAMALIES","PU<d1>OS","03","2020",0,0,3
100509,"HUANUCO","HUAMALIES","PU<d1>OS","04","2020",0,0,3
100509,"HUANUCO","HUAMALIES","PU<d1>OS","05","2020",4,0,0
100509,"HUANUCO","HUAMALIES","PU<d1>OS","06","2020",1,0,1
100509,"HUANUCO","HUAMALIES","PU<d1>OS","07","2020",0,0,5
100509,"HUANUCO","HUAMALIES","PU<d1>OS","08","2020",0,1,3
100509,"HUANUCO","HUAMALIES","PU<d1>OS","09","2020",0,1,1
100509,"HUANUCO","HUAMALIES","PU<d1>OS","10","2020",0,0,0
100509,"HUANUCO","HUAMALIES","PU<d1>OS","11","2020",0,1,1
100509,"HUANUCO","HUAMALIES","PU<d1>OS","12","2020",0,0,2
100509,"HUANUCO","HUAMALIES","PU<d1>OS","01","2021",3,0,2
100509,"HUANUCO","HUAMALIES","PU<d1>OS","02","2021",1,1,6
100509,"HUANUCO","HUAMALIES","PU<d1>OS","03","2021",3,3,4
100509,"HUANUCO","HUAMALIES","PU<d1>OS","04","2021",0,2,7
100509,"HUANUCO","HUAMALIES","PU<d1>OS","05","2021",0,0,2
100509,"HUANUCO","HUAMALIES","PU<d1>OS","06","2021",0,0,1
100509,"HUANUCO","HUAMALIES","PU<d1>OS","07","2021",0,0,0
100509,"HUANUCO","HUAMALIES","PU<d1>OS","08","2021",0,0,3
100509,"HUANUCO","HUAMALIES","PU<d1>OS","09","2021",0,0,1
100509,"HUANUCO","HUAMALIES","PU<d1>OS","10","2021",0,0,4
100509,"HUANUCO","HUAMALIES","PU<d1>OS","11","2021",0,0,3
100509,"HUANUCO","HUAMALIES","PU<d1>OS","12","2021",0,0,2
100509,"HUANUCO","HUAMALIES","PU<d1>OS","01","2022",0,0,1
100510,"HUANUCO","HUAMALIES","SINGA","03","2020",0,0,3
100510,"HUANUCO","HUAMALIES","SINGA","04","2020",1,0,2
100510,"HUANUCO","HUAMALIES","SINGA","05","2020",0,1,4
100510,"HUANUCO","HUAMALIES","SINGA","06","2020",1,0,0
100510,"HUANUCO","HUAMALIES","SINGA","07","2020",0,0,6
100510,"HUANUCO","HUAMALIES","SINGA","08","2020",1,0,1
100510,"HUANUCO","HUAMALIES","SINGA","09","2020",2,0,7
100510,"HUANUCO","HUAMALIES","SINGA","10","2020",1,0,4
100510,"HUANUCO","HUAMALIES","SINGA","11","2020",0,0,2
100510,"HUANUCO","HUAMALIES","SINGA","12","2020",0,0,2
100510,"HUANUCO","HUAMALIES","SINGA","01","2021",1,0,2
100510,"HUANUCO","HUAMALIES","SINGA","02","2021",7,0,0
100510,"HUANUCO","HUAMALIES","SINGA","03","2021",11,1,1
100510,"HUANUCO","HUAMALIES","SINGA","04","2021",18,2,5
100510,"HUANUCO","HUAMALIES","SINGA","05","2021",5,0,3
100510,"HUANUCO","HUAMALIES","SINGA","06","2021",0,0,0
100510,"HUANUCO","HUAMALIES","SINGA","07","2021",0,0,1
100510,"HUANUCO","HUAMALIES","SINGA","08","2021",0,0,0
100510,"HUANUCO","HUAMALIES","SINGA","09","2021",0,0,1
100510,"HUANUCO","HUAMALIES","SINGA","10","2021",0,0,3
100510,"HUANUCO","HUAMALIES","SINGA","11","2021",0,0,0
100510,"HUANUCO","HUAMALIES","SINGA","12","2021",0,0,0
100510,"HUANUCO","HUAMALIES","SINGA","01","2022",0,0,0
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","03","2020",0,0,2
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","04","2020",3,0,0
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","05","2020",0,0,2
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","06","2020",5,1,4
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","07","2020",19,0,4
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","08","2020",36,0,1
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","09","2020",4,0,5
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","10","2020",3,0,3
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","11","2020",10,0,3
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","12","2020",16,0,2
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","01","2021",8,0,3
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","02","2021",21,0,2
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","03","2021",5,0,4
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","04","2021",21,1,0
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","05","2021",9,2,3
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","06","2021",9,1,6
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","07","2021",6,0,1
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","08","2021",9,0,2
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","09","2021",6,0,4
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","10","2021",1,0,0
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","11","2021",1,0,2
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","12","2021",4,0,1
100602,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES","01","2022",4,0,0
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","03","2020",0,0,0
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","04","2020",0,0,3
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","05","2020",0,0,2
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","06","2020",5,1,1
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","07","2020",3,0,1
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","08","2020",26,0,1
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","09","2020",4,0,0
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","10","2020",2,0,1
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","11","2020",0,0,4
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","12","2020",5,0,1
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","01","2021",13,1,0
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","02","2021",12,1,4
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","03","2021",8,0,0
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","04","2021",25,0,2
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","05","2021",6,0,2
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","06","2021",0,1,1
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","07","2021",1,0,0
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","08","2021",4,0,0
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","09","2021",2,0,2
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","10","2021",0,0,0
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","11","2021",1,0,1
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","12","2021",0,0,5
100603,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN","01","2022",0,0,1
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","03","2020",0,0,6
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","04","2020",12,1,2
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","05","2020",29,0,11
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","06","2020",29,2,5
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","07","2020",92,13,25
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","08","2020",306,19,24
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","09","2020",86,3,11
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","10","2020",49,3,10
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","11","2020",17,2,10
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","12","2020",11,2,13
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","01","2021",23,4,15
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","02","2021",39,4,12
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","03","2021",41,3,15
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","04","2021",100,10,12
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","05","2021",42,10,26
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","06","2021",27,9,12
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","07","2021",25,3,17
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","08","2021",4,1,14
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","09","2021",6,0,9
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","10","2021",16,1,12
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","11","2021",7,1,10
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","12","2021",26,0,9
100604,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO","01","2022",6,0,2
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","03","2020",0,0,3
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","04","2020",2,0,7
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","05","2020",11,0,5
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","06","2020",89,7,8
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","07","2020",104,7,5
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","08","2020",187,3,6
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","09","2020",18,0,6
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","10","2020",13,0,3
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","11","2020",10,0,4
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","12","2020",25,0,6
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","01","2021",27,3,7
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","02","2021",30,3,3
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","03","2021",24,2,6
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","04","2021",39,0,3
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","05","2021",22,2,4
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","06","2021",36,2,7
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","07","2021",29,3,9
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","08","2021",6,0,3
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","09","2021",3,0,4
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","10","2021",0,0,4
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","11","2021",4,0,6
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","12","2021",37,2,10
100605,"HUANUCO","LEONCIO PRADO","LUYANDO","01","2022",16,0,1
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","03","2020",0,0,0
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","04","2020",2,0,1
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","05","2020",0,0,3
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","06","2020",2,2,5
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","07","2020",6,6,5
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","08","2020",29,1,3
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","09","2020",11,1,3
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","10","2020",7,0,3
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","11","2020",3,0,3
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","12","2020",2,0,1
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","01","2021",20,4,4
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","02","2021",21,2,6
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","03","2021",12,2,2
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","04","2021",30,4,4
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","05","2021",9,2,5
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","06","2021",9,3,7
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","07","2021",8,0,3
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","08","2021",5,0,2
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","09","2021",3,0,4
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","10","2021",1,0,3
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","11","2021",0,1,9
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","12","2021",1,0,4
100606,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN","01","2022",0,0,1
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","03","2020",0,0,0
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","04","2020",0,0,0
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","05","2020",0,0,0
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","06","2020",0,0,0
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","07","2020",5,1,0
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","08","2020",15,1,0
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","09","2020",9,0,0
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","10","2020",0,0,0
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","11","2020",6,0,0
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","12","2020",3,0,0
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","01","2021",4,1,1
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","02","2021",3,0,0
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","03","2021",7,0,0
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","04","2021",5,0,0
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","05","2021",5,2,1
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","06","2021",2,0,0
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","07","2021",2,0,0
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","08","2021",0,0,0
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","09","2021",0,0,0
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","10","2021",0,0,1
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","11","2021",0,0,0
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","12","2021",0,0,4
100607,"HUANUCO","LEONCIO PRADO","PUCAYACU","01","2022",0,0,1
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","03","2020",0,0,0
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","04","2020",0,0,4
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","05","2020",0,1,4
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","06","2020",8,5,7
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","07","2020",89,14,8
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","08","2020",160,5,4
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","09","2020",14,0,4
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","10","2020",12,5,2
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","11","2020",8,0,5
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","12","2020",11,0,4
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","01","2021",24,5,2
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","02","2021",19,8,4
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","03","2021",21,0,3
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","04","2021",27,2,4
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","05","2021",39,7,7
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","06","2021",15,2,7
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","07","2021",12,2,4
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","08","2021",3,0,1
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","09","2021",0,0,1
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","10","2021",0,0,3
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","11","2021",2,0,4
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","12","2021",11,0,4
100608,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE","01","2022",9,0,1
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","03","2020",0,0,1
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","04","2020",1,0,0
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","05","2020",0,0,0
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","06","2020",0,1,0
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","07","2020",3,1,0
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","08","2020",4,2,2
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","09","2020",0,0,0
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","10","2020",2,0,1
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","11","2020",0,0,0
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","12","2020",1,0,0
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","01","2021",1,0,0
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","02","2021",9,1,0
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","03","2021",13,0,2
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","04","2021",16,2,1
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","05","2021",7,0,2
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","06","2021",5,0,1
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","07","2021",0,0,1
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","08","2021",0,0,1
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","09","2021",0,0,4
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","10","2021",0,0,1
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","11","2021",1,0,1
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","12","2021",8,0,3
100609,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO","01","2022",1,0,1
100610,"HUANUCO","LEONCIO PRADO","SANTO DOMINGO DE ANDA","03","2020",0,0,1
100610,"HUANUCO","LEONCIO PRADO","SANTO DOMINGO DE ANDA","04","2020",0,0,0
100610,"HUANUCO","LEONCIO PRADO","SANTO DOMINGO DE ANDA","05","2020",0,2,0
100610,"HUANUCO","LEONCIO PRADO","SANTO DOMINGO DE ANDA","06","2020",0,0,0
100610,"HUANUCO","LEONCIO PRADO","SANTO DOMINGO DE ANDA","07","2020",1,0,0
100610,"HUANUCO","LEONCIO PRADO","SANTO DOMINGO DE ANDA","08","2020",13,0,0
100610,"HUANUCO","LEONCIO PRADO","SANTO DOMINGO DE ANDA","09","2020",0,0,0
100610,"HUANUCO","LEONCIO PRADO","SANTO DOMINGO DE ANDA","10","2020",1,0,0
100610,"HUANUCO","LEONCIO PRADO","SANTO DOMINGO DE ANDA","11","2020",0,1,1
100610,"HUANUCO","LEONCIO PRADO","SANTO DOMINGO DE ANDA","12","2020",1,0,0
100610,"HUANUCO","LEONCIO PRADO","SANTO DOMINGO DE ANDA","01","2021",1,0,0
