conglome,vivienda,hogar,dominio,registro_sunarp,nbi1,nbi2,nbi3,nbi4,nbi5,longitud,latitud,prog_mujer,prog_juntos,prog_juvenil,beca18,bonogas,bono_ind,bono_uni,retiro_afp
007848,075,11,8,,0,0,0,0,0,-77.042503,-12.11589,0,0,0,0,0,0,0,0
007848,089,11,8,,0,0,0,0,0,-77.042503,-12.11589,0,0,0,0,0,0,0,0
007850,011,11,8,1,0,0,0,0,0,-77.036942,-12.122779,0,0,0,0,0,1,0,0
007850,063,11,8,,0,0,0,0,0,-77.036942,-12.122779,0,0,0,0,0,0,0,0
007850,163,11,8,,0,0,0,0,0,-77.036942,-12.122779,0,0,0,0,0,0,0,0
007852,001,11,8,,0,0,0,0,0,-77.030594,-12.128915,0,0,0,0,0,0,0,1
007852,031,11,8,,0,0,0,0,0,-77.030594,-12.128915,0,0,0,0,0,0,0,0
007852,042,11,8,,0,0,0,0,0,-77.030594,-12.128915,0,0,0,0,0,0,0,1
007852,052,11,8,,0,0,0,0,0,-77.030594,-12.128915,0,0,0,0,0,0,0,0
007852,111,11,8,,0,0,0,0,0,-77.030594,-12.128915,0,0,0,0,0,0,1,0
007853,034,11,8,1,0,0,0,0,0,-77.025009,-12.128229,0,0,0,0,0,0,0,0
007853,049,11,8,1,0,0,0,0,0,-77.025009,-12.128229,0,0,0,0,0,0,0,0
007853,148,11,8,,0,0,0,0,0,-77.025009,-12.128229,0,0,0,0,0,0,0,0
007853,178,11,8,1,0,0,0,0,0,-77.025009,-12.128229,0,0,0,0,0,0,0,0
007854,034,11,8,,0,0,0,0,0,-77.021339,-12.120817,0,0,0,0,0,0,0,0
007854,114,11,8,,0,0,0,0,0,-77.021339,-12.120817,0,0,0,0,0,0,0,0
007855,009,11,8,1,0,0,0,0,0,-77.011963,-12.123188,0,0,0,0,0,0,0,0
007855,089,11,8,1,0,0,0,0,0,-77.011963,-12.123188,,,,,,,,
007857,022,11,8,1,0,0,0,0,0,-77.029037,-12.131642,0,0,0,0,0,0,0,0
007857,073,11,8,1,0,0,0,0,0,-77.029037,-12.131642,0,0,0,0,0,0,0,0
007857,243,11,8,1,0,0,0,0,0,-77.029037,-12.131642,0,0,0,0,0,0,0,0
007858,007,11,8,,0,0,0,0,0,-77.02182,-12.107849,,,,,,,,
007858,025,11,8,,0,0,0,0,0,-77.02182,-12.107849,0,0,0,0,0,0,0,0
007858,076,11,8,,0,0,0,0,0,-77.02182,-12.107849,0,0,0,0,0,0,0,0
007858,094,11,8,,0,0,0,0,0,-77.02182,-12.107849,0,0,0,0,0,0,0,1
007858,111,11,8,,0,0,0,0,0,-77.02182,-12.107849,0,0,0,0,0,0,0,0
007858,145,11,8,,0,0,0,0,0,-77.02182,-12.107849,0,0,0,0,0,0,0,0
007858,163,11,8,,0,0,0,0,0,-77.02182,-12.107849,0,0,0,0,0,0,1,0
007859,026,11,8,,0,0,0,0,0,-77.022873,-12.112667,0,0,0,0,0,0,0,0
007859,092,11,8,,0,0,0,0,0,-77.022873,-12.112667,0,0,0,0,0,0,0,0
007860,048,11,8,,0,0,0,0,0,-77.019882,-12.11523,0,0,0,0,0,0,0,0
007860,067,11,8,,0,0,0,0,0,-77.019882,-12.11523,0,0,0,0,0,0,0,0
007860,085,11,8,1,0,0,0,0,0,-77.019882,-12.11523,0,0,0,0,0,0,0,0
007860,104,11,8,,0,0,0,0,0,-77.019882,-12.11523,0,0,0,0,0,0,0,0
007860,123,11,8,,0,0,0,0,0,-77.019882,-12.11523,0,0,0,0,0,0,0,0
007860,141,11,8,,0,0,0,0,0,-77.019882,-12.11523,0,0,0,0,0,0,0,0
007864,074,11,8,1,0,0,0,0,0,-77.004471,-12.115249,,,,,,,,
007864,146,11,8,1,0,0,0,0,0,-77.004471,-12.115249,0,0,0,0,0,0,1,0
007864,170,11,8,,0,0,0,0,0,-77.004471,-12.115249,0,0,0,0,0,0,0,0
007865,021,11,8,,0,0,0,0,0,-77.004662,-12.116662,0,0,0,0,0,0,1,0
007865,068,11,8,2,0,0,0,0,0,-77.004662,-12.116662,0,0,0,0,0,0,0,1
007865,083,11,8,1,0,0,0,0,0,-77.004662,-12.116662,0,0,0,0,0,0,0,0
007865,146,11,8,1,0,0,0,0,0,-77.004662,-12.116662,0,0,0,0,0,0,0,1
007866,039,11,8,1,0,0,0,0,0,-77.003166,-12.121063,0,0,0,0,0,0,0,0
007866,099,11,8,1,0,0,0,0,0,-77.003166,-12.121063,0,0,0,0,0,0,0,0
007867,119,11,8,1,0,0,0,0,0,-76.967255,-12.10678,0,0,0,0,0,0,0,0
007867,192,11,8,,0,0,0,0,0,-76.967255,-12.10678,0,0,0,0,0,0,1,0
007868,098,11,8,1,0,0,0,0,0,-76.985718,-12.116084,0,0,0,0,0,0,0,0
007868,126,11,8,1,0,0,0,0,0,-76.985718,-12.116084,,,,,,,,
007868,234,11,8,1,0,0,0,0,0,-76.985718,-12.116084,0,0,0,0,0,0,0,0
007870,003,11,8,,0,0,0,0,0,-76.976212,-12.115589,0,0,0,0,0,0,0,0
007870,007,11,8,,0,0,0,0,0,-76.976212,-12.115589,0,0,0,0,0,0,0,0
007870,013,11,8,,0,0,0,0,0,-76.976212,-12.115589,0,0,0,0,0,0,0,0
007870,134,11,8,,0,0,0,0,0,-76.976212,-12.115589,0,0,0,0,0,0,0,0
007870,153,11,8,,0,0,0,0,0,-76.976212,-12.115589,0,0,0,0,0,0,0,0
007870,156,11,8,,0,0,0,0,0,-76.976212,-12.115589,0,0,0,0,0,0,0,0
007871,001,11,8,,0,0,0,0,0,-76.957375,-12.105257,0,0,0,0,0,0,0,0
007871,046,11,8,,0,0,0,0,0,-76.957375,-12.105257,0,0,0,0,0,0,0,0
007871,055,11,8,,0,0,0,0,0,-76.957375,-12.105257,0,0,0,0,0,0,0,0
007871,096,11,8,,0,0,0,0,0,-76.957375,-12.105257,0,0,0,0,0,0,0,0
007872,022,11,8,1,0,0,0,0,0,-76.987404,-12.133884,,,,,,,,
007872,073,11,8,1,0,0,0,0,0,-76.987404,-12.133884,0,0,0,0,0,0,0,0
007872,096,11,8,,0,0,0,0,0,-76.987404,-12.133884,,,,,,,,
007872,147,11,8,1,0,0,0,0,0,-76.987404,-12.133884,,,,,,,,
007872,162,11,8,1,0,0,0,0,0,-76.987404,-12.133884,0,0,0,0,0,0,1,1
007875,003,11,8,,0,0,0,0,0,-77.009605,-12.139205,0,0,0,0,0,0,0,0
007875,173,11,8,1,0,0,0,0,0,-77.009605,-12.139205,0,0,0,0,0,0,0,0
007875,286,11,8,1,0,0,0,0,0,-77.009605,-12.139205,0,0,0,0,0,0,0,0
007875,455,11,8,,0,0,0,0,0,-77.009605,-12.139205,0,0,0,0,0,0,0,0
007879,009,11,8,,0,0,0,0,0,-77.012436,-12.147974,0,0,0,0,0,0,0,0
007879,014,11,8,,0,0,0,0,0,-77.012436,-12.147974,0,0,0,0,0,0,0,0
007879,020,11,8,,0,0,0,0,0,-77.012436,-12.147974,0,0,0,0,0,0,0,0
007879,072,11,8,,0,0,0,0,0,-77.012436,-12.147974,0,0,0,0,0,0,0,0
007879,100,11,8,,0,0,0,0,0,-77.012436,-12.147974,0,0,0,0,0,1,0,1
007879,123,11,8,,0,0,0,0,0,-77.012436,-12.147974,0,0,0,0,0,0,0,0
007880,028,11,8,,0,0,0,0,0,-76.996292,-12.141903,,,,,,,,
007880,101,11,8,1,0,0,0,0,0,-76.996292,-12.141903,0,0,0,0,0,0,0,0
007881,118,11,8,,0,0,0,0,0,-76.989189,-12.139433,,,,,,,,
007881,149,11,8,,0,0,0,0,0,-76.989189,-12.139433,0,0,0,0,0,0,0,0
007883,007,11,8,1,0,0,0,0,0,-76.98896,-12.143267,0,0,0,0,0,0,0,0
007883,076,11,8,1,0,0,0,0,0,-76.98896,-12.143267,0,0,0,0,0,1,0,0
007883,178,11,8,,0,0,0,0,0,-76.98896,-12.143267,0,0,0,0,0,0,0,1
007885,085,11,8,1,0,0,0,0,0,-76.986084,-12.150316,0,0,0,0,0,0,0,1
007885,098,11,8,,0,0,0,0,0,-76.986084,-12.150316,0,0,0,0,0,0,0,1
007885,111,11,8,1,0,0,0,0,0,-76.986084,-12.150316,0,0,0,0,0,0,0,0
007885,137,11,8,1,0,0,0,0,0,-76.986084,-12.150316,0,0,0,0,0,0,0,1
007886,024,11,8,1,0,0,0,0,0,-76.989212,-12.166018,0,0,0,0,0,0,0,0
007886,042,11,8,1,0,0,0,0,0,-76.989212,-12.166018,0,0,0,0,0,0,0,0
007886,080,11,8,1,0,0,0,0,0,-76.989212,-12.166018,0,0,0,0,0,0,0,0
007887,001,11,8,1,0,0,0,0,0,-76.989532,-12.17207,,,,,,,,
007887,012,11,8,,0,0,0,0,0,-76.989532,-12.17207,,,,,,,,
007887,035,11,8,,0,0,0,0,0,-76.989532,-12.17207,,,,,,,,
007888,033,11,8,1,0,0,0,0,0,-77.021629,-12.138395,0,0,0,0,0,0,0,0
007888,048,11,8,1,0,0,0,0,0,-77.021629,-12.138395,,,,,,,,
007888,061,11,8,,0,0,0,0,0,-77.021629,-12.138395,0,0,0,0,0,1,0,0
007888,078,11,8,1,0,0,0,0,0,-77.021629,-12.138395,0,0,0,0,0,0,0,0
007888,092,11,8,,0,0,0,0,0,-77.021629,-12.138395,0,0,0,0,0,0,0,0
007888,134,11,8,1,0,0,0,0,0,-77.021629,-12.138395,0,0,0,0,0,0,1,0
007889,009,11,8,,0,0,0,0,0,-77.015175,-12.138676,0,0,0,0,0,0,1,0
007889,049,11,8,,0,0,0,0,0,-77.015175,-12.138676,0,0,0,0,0,0,0,0
007889,113,11,8,2,0,0,0,0,0,-77.015175,-12.138676,,,,,,,,
007891,024,11,8,,0,0,0,0,0,-77.020966,-12.14722,,,,,,,,
007891,066,11,8,,0,0,0,0,0,-77.020966,-12.14722,0,0,0,0,0,0,0,1
007891,081,11,8,1,0,0,0,0,0,-77.020966,-12.14722,0,0,0,0,0,0,0,0
007891,095,11,8,,0,0,0,1,0,-77.020966,-12.14722,0,0,0,0,0,0,0,0
007891,122,11,8,,0,0,0,0,0,-77.020966,-12.14722,0,0,0,0,0,0,1,0
007895,016,11,8,,0,0,0,0,0,-77.007706,-12.171261,0,0,0,0,0,1,0,0
007895,065,11,8,,0,0,0,0,0,-77.007706,-12.171261,,,,,,,,
007895,082,11,8,,0,0,0,0,0,-77.007706,-12.171261,0,0,0,0,0,0,0,1
007895,099,11,8,,0,0,0,0,0,-77.007706,-12.171261,0,0,0,0,0,0,1,1
007895,130,11,8,1,0,0,0,0,0,-77.007706,-12.171261,0,0,0,0,0,0,0,0
007895,147,11,8,,0,0,0,0,0,-77.007706,-12.171261,0,0,0,0,0,0,1,1
007895,163,11,8,1,0,0,0,0,0,-77.007706,-12.171261,0,0,0,0,0,0,0,0
007896,013,11,8,,0,0,0,0,0,-76.998367,-12.173481,0,0,0,0,0,0,0,1
007896,076,11,8,,0,0,0,0,0,-76.998367,-12.173481,,,,,,,,
007896,097,11,8,,0,0,0,0,0,-76.998367,-12.173481,0,0,0,0,0,0,0,1
007896,118,11,8,,0,0,0,0,0,-76.998367,-12.173481,,,,,,,,
007896,160,11,8,,0,0,0,0,0,-76.998367,-12.173481,0,0,0,0,0,0,0,0
007897,011,11,8,1,0,0,0,0,0,-76.99086,-12.18573,0,0,0,0,0,0,0,0
007897,041,11,8,2,0,0,0,0,0,-76.99086,-12.18573,0,0,0,0,0,0,0,1
007897,056,11,8,1,0,0,0,0,0,-76.99086,-12.18573,,,,,,,,
007897,070,11,8,1,0,0,0,0,0,-76.99086,-12.18573,0,0,0,0,0,0,0,1
007897,086,11,8,,0,0,0,1,0,-76.99086,-12.18573,0,0,0,0,0,0,0,0
007897,102,11,8,1,0,0,0,0,0,-76.99086,-12.18573,0,0,0,0,0,0,0,0
007898,029,11,8,,0,0,0,0,0,-76.993439,-12.179843,0,0,0,0,0,0,0,1
007898,057,11,8,,0,0,0,0,0,-76.993439,-12.179843,0,0,0,0,0,0,0,0
007898,082,11,8,1,0,0,0,0,0,-76.993439,-12.179843,0,0,0,0,0,0,0,1
007898,110,11,8,,0,0,0,0,0,-76.993439,-12.179843,0,0,0,0,0,1,0,0
007898,138,11,8,,0,0,0,0,0,-76.993439,-12.179843,0,0,0,0,0,0,0,1
007898,167,11,8,1,0,0,0,0,0,-76.993439,-12.179843,0,0,0,0,0,0,0,0
007898,220,11,8,1,0,0,0,0,0,-76.993439,-12.179843,0,0,0,0,0,0,0,0
007900,002,11,8,,0,0,0,0,0,-77.026505,-12.192011,0,0,0,0,0,0,0,0
007900,020,11,8,,1,0,0,0,0,-77.026505,-12.192011,0,0,0,0,0,0,0,0
007900,056,11,8,,0,0,0,0,0,-77.026505,-12.192011,0,0,0,0,0,0,1,0
007900,074,11,8,1,0,0,0,0,0,-77.026505,-12.192011,0,0,0,0,0,0,0,0
007900,092,11,8,1,0,0,0,0,0,-77.026505,-12.192011,0,0,0,0,0,0,0,0
007900,110,11,8,1,0,0,0,0,0,-77.026505,-12.192011,0,0,0,0,0,0,0,0
007901,035,11,8,1,0,0,0,0,0,-77.016129,-12.191056,0,0,0,0,0,0,1,1
007901,077,11,8,1,0,0,0,1,0,-77.016129,-12.191056,0,0,0,0,0,0,1,0
007901,094,11,8,1,0,0,0,0,0,-77.016129,-12.191056,,,,,,,,
007901,114,11,8,1,0,0,0,0,0,-77.016129,-12.191056,0,0,0,0,0,1,0,0
007901,134,12,8,1,0,0,0,0,0,-77.016129,-12.191056,0,0,0,0,0,0,1,0
007901,134,22,8,,0,0,0,0,0,-77.016129,-12.191056,0,0,0,0,0,0,0,1
007901,172,11,8,,0,0,0,0,0,-77.016129,-12.191056,0,0,0,0,0,0,1,0
007902,004,11,8,,0,0,0,0,0,-77.022301,-12.196009,0,0,0,0,0,1,0,1
007902,019,11,8,1,0,0,0,0,0,-77.022301,-12.196009,0,0,0,0,0,0,0,1
007902,047,11,8,1,0,0,0,0,0,-77.022301,-12.196009,0,0,0,0,0,0,0,0
007902,064,11,8,,0,0,0,0,0,-77.022301,-12.196009,0,0,0,0,0,0,0,1
007902,080,11,8,,0,0,0,0,0,-77.022301,-12.196009,0,0,0,0,0,0,0,0
007902,093,11,8,1,0,0,0,0,0,-77.022301,-12.196009,0,0,0,0,0,0,0,0
007903,033,11,8,1,0,0,0,0,0,-77.005463,-12.19387,0,0,0,0,0,0,0,1
007903,053,11,8,,0,0,0,0,0,-77.005463,-12.19387,0,0,0,0,0,0,0,0
007903,073,11,8,,0,0,0,0,0,-77.005463,-12.19387,0,0,0,0,0,0,0,1
007903,110,11,8,1,0,0,0,0,0,-77.005463,-12.19387,,,,,,,,
007903,130,11,8,1,0,0,0,0,0,-77.005463,-12.19387,0,0,0,0,0,0,0,0
007908,009,12,8,,0,0,0,0,0,-76.960251,-12.126939,0,0,0,0,0,0,0,0
007908,009,22,8,,0,0,0,0,0,-76.960251,-12.126939,0,0,0,0,0,0,0,0
007908,020,11,8,,0,0,0,0,0,-76.960251,-12.126939,0,0,0,0,0,0,0,0
007908,032,11,8,,0,0,0,0,0,-76.960251,-12.126939,0,0,0,0,0,0,0,0
007908,044,11,8,,0,0,0,0,0,-76.960251,-12.126939,0,0,0,0,0,0,0,1
007908,067,12,8,,0,0,0,0,0,-76.960251,-12.126939,0,0,0,0,0,0,0,0
007908,067,22,8,,0,0,0,0,0,-76.960251,-12.126939,0,0,0,0,0,0,0,0
007909,013,11,8,,0,0,0,0,1,-76.961861,-12.12921,,,,,,,,
007909,060,11,8,,0,1,0,0,0,-76.961861,-12.12921,0,0,0,0,0,0,0,0
007909,091,11,8,,0,0,0,0,0,-76.961861,-12.12921,0,0,0,0,0,0,0,0
007909,107,11,8,,0,0,0,0,0,-76.961861,-12.12921,0,0,0,0,0,0,0,1
007909,138,11,8,,0,0,0,0,0,-76.961861,-12.12921,0,0,0,0,0,0,0,0
007910,014,11,8,1,0,0,0,0,0,-76.973846,-12.138592,,,,,,,,
007910,049,11,8,,0,0,0,0,0,-76.973846,-12.138592,0,0,0,0,0,0,0,0
007910,066,11,8,2,0,0,0,0,0,-76.973846,-12.138592,0,0,0,0,0,0,0,0
007910,100,11,8,1,0,0,0,0,0,-76.973846,-12.138592,0,0,0,0,0,0,0,0
007910,117,11,8,,0,0,0,0,0,-76.973846,-12.138592,,,,,,,,
007911,011,11,8,1,0,0,0,0,0,-76.971573,-12.144141,,,,,,,,
007911,021,11,8,2,0,0,0,0,0,-76.971573,-12.144141,,,,,,,,
007911,044,11,8,,0,0,0,0,0,-76.971573,-12.144141,,,,,,,,
007911,054,11,8,1,0,0,0,0,0,-76.971573,-12.144141,0,0,0,0,0,0,0,0
007911,065,11,8,1,0,0,0,0,0,-76.971573,-12.144141,,,,,,,,
007911,077,11,8,1,0,0,0,0,0,-76.971573,-12.144141,0,0,0,0,0,0,0,0
007914,010,11,8,1,0,0,0,0,0,-76.965721,-12.1546,0,0,0,0,0,0,0,0
007914,027,11,8,,0,0,0,0,0,-76.965721,-12.1546,0,0,0,0,0,0,0,0
007914,060,11,8,1,0,0,0,0,0,-76.965721,-12.1546,0,0,0,0,0,1,1,0
007914,077,11,8,,0,0,0,0,0,-76.965721,-12.1546,0,0,0,0,0,1,1,0
007914,094,11,8,,0,0,0,0,0,-76.965721,-12.1546,0,0,0,0,0,0,0,0
007914,110,11,8,1,0,0,0,0,0,-76.965721,-12.1546,0,0,0,0,0,0,0,0
007914,142,11,8,1,0,0,0,0,0,-76.965721,-12.1546,0,0,0,0,0,0,0,0
007914,159,11,8,,0,0,0,0,0,-76.965721,-12.1546,0,0,0,0,0,0,0,0
007915,004,11,8,1,0,0,0,0,0,-76.95858,-12.161759,0,0,0,0,0,1,1,0
007915,021,11,8,,0,0,0,0,0,-76.95858,-12.161759,0,0,0,0,0,0,0,1
007915,037,11,8,1,0,0,0,0,0,-76.95858,-12.161759,0,0,0,0,0,0,0,0
007915,104,11,8,1,0,0,0,0,0,-76.95858,-12.161759,,,,,,,,
007915,120,11,8,,0,0,0,0,0,-76.95858,-12.161759,0,0,0,0,0,0,0,0
007916,004,11,8,,0,0,0,0,0,-76.96814,-12.159325,0,0,0,0,0,0,0,1
007916,031,11,8,,0,0,0,0,0,-76.96814,-12.159325,0,0,0,0,0,0,0,1
007916,075,11,8,,0,0,0,0,0,-76.96814,-12.159325,0,0,0,0,0,0,0,1
007916,084,11,8,,0,0,0,0,0,-76.96814,-12.159325,0,0,0,0,0,0,0,0
007916,131,11,8,,0,0,0,0,0,-76.96814,-12.159325,0,0,0,0,0,0,0,0
007916,148,11,8,,0,0,0,0,0,-76.96814,-12.159325,0,0,0,0,0,0,0,1
007918,018,11,8,1,0,0,0,0,0,-76.955971,-12.170182,0,0,0,0,0,0,1,0
007918,033,11,8,1,0,0,0,0,0,-76.955971,-12.170182,0,0,0,0,0,0,1,0
007918,049,11,8,1,0,0,0,0,0,-76.955971,-12.170182,0,0,0,0,0,0,0,1
007918,066,11,8,,0,0,0,0,0,-76.955971,-12.170182,0,0,0,0,0,1,1,0
007918,079,11,8,1,0,0,0,0,0,-76.955971,-12.170182,0,0,0,0,0,0,0,0
007919,024,11,8,,0,0,0,0,0,-76.966568,-12.169201,0,0,0,0,0,0,0,1
007919,044,11,8,,0,0,0,0,0,-76.966568,-12.169201,,,,,,,,
007919,055,11,8,,0,0,0,0,0,-76.966568,-12.169201,0,0,0,0,0,0,0,0
007919,062,11,8,,0,0,0,0,0,-76.966568,-12.169201,0,0,0,0,0,0,0,0
007919,078,11,8,,0,1,0,0,0,-76.966568,-12.169201,0,0,0,0,0,0,0,1
007919,119,11,8,,0,0,0,0,0,-76.966568,-12.169201,0,0,0,0,0,0,0,0
007920,002,11,8,,0,0,0,0,0,-76.968315,-12.173008,0,0,0,0,0,0,0,1
007920,010,11,8,,0,0,0,0,0,-76.968315,-12.173008,0,0,0,0,0,0,0,1
007920,027,11,8,,0,0,0,0,0,-76.968315,-12.173008,0,0,0,0,0,0,0,0
007920,082,11,8,,0,0,0,0,0,-76.968315,-12.173008,1,0,0,0,0,0,1,1
007920,130,11,8,,0,0,0,0,0,-76.968315,-12.173008,0,0,0,0,0,0,0,0
007921,032,11,8,1,0,0,0,0,0,-76.968666,-12.176044,0,0,0,0,0,0,0,0
007921,052,11,8,,0,0,0,0,0,-76.968666,-12.176044,0,0,0,0,0,0,0,0
007921,071,11,8,1,0,0,0,0,0,-76.968666,-12.176044,,,,,,,,
007921,086,11,8,,0,0,0,0,0,-76.968666,-12.176044,0,0,0,0,0,0,0,0
007921,105,12,8,,0,0,0,0,0,-76.968666,-12.176044,,,,,,,,
007921,124,11,8,2,0,0,0,0,0,-76.968666,-12.176044,0,0,0,0,0,1,0,0
007923,026,11,8,2,0,0,0,0,0,-76.975952,-12.191761,0,0,0,0,0,0,1,0
007923,041,11,8,2,0,0,0,0,0,-76.975952,-12.191761,0,0,0,0,0,0,0,0
007923,059,11,8,2,1,0,0,0,0,-76.975952,-12.191761,0,0,0,0,0,0,0,0
007923,075,11,8,1,0,0,0,0,0,-76.975952,-12.191761,0,0,0,0,0,1,0,1
007923,090,11,8,,1,0,0,0,0,-76.975952,-12.191761,0,0,0,0,0,0,0,0
007923,121,11,8,2,0,0,0,0,0,-76.975952,-12.191761,0,0,0,0,0,0,0,0
007925,007,11,8,,0,0,0,0,0,-76.949013,-12.189,0,0,0,0,0,0,1,0
007925,044,11,8,,0,0,0,0,0,-76.949013,-12.189,0,0,0,0,0,0,0,0
007925,062,11,8,,0,0,0,0,0,-76.949013,-12.189,,,,,,,,
007925,099,12,8,2,0,0,0,0,0,-76.949013,-12.189,0,0,0,0,0,0,0,0
007925,099,22,8,,0,0,0,0,0,-76.949013,-12.189,0,0,0,0,0,0,0,0
007925,155,11,8,,0,0,0,0,0,-76.949013,-12.189,0,0,0,0,1,0,0,0
007926,028,11,8,,0,0,0,0,0,-76.949448,-12.187292,0,0,0,0,0,0,0,0
007926,063,11,8,,0,0,0,0,0,-76.949448,-12.187292,0,0,0,0,0,0,0,0
007926,079,11,8,,0,0,0,0,0,-76.949448,-12.187292,0,0,0,0,0,0,0,0
007926,113,11,8,,0,0,0,0,0,-76.949448,-12.187292,0,0,0,0,0,0,0,0
007926,146,11,8,,0,0,0,0,0,-76.949448,-12.187292,0,0,0,0,1,0,0,0
007927,026,11,8,,0,0,0,0,0,-76.93782,-12.202525,0,0,0,0,0,0,0,1
007927,060,11,8,,0,0,0,0,0,-76.93782,-12.202525,0,0,0,0,0,1,0,0
007927,077,11,8,,0,0,0,0,0,-76.93782,-12.202525,0,0,0,0,0,0,0,0
007927,082,11,8,,0,0,0,0,0,-76.93782,-12.202525,,,,,,,,
007927,133,11,8,,0,0,0,0,0,-76.93782,-12.202525,0,0,0,0,0,0,0,0
007927,171,11,8,,0,0,0,0,0,-76.93782,-12.202525,0,0,0,0,0,1,0,0
007930,009,11,8,,0,0,0,0,0,-76.943672,-12.215855,0,0,0,0,1,0,1,0
007930,030,11,8,1,0,0,0,0,0,-76.943672,-12.215855,0,0,0,0,0,0,1,0
007930,095,11,8,1,0,0,0,0,0,-76.943672,-12.215855,0,0,0,0,0,0,0,0
007930,117,11,8,,0,0,0,0,0,-76.943672,-12.215855,0,0,0,0,0,0,0,0
007930,139,11,8,1,0,0,0,0,0,-76.943672,-12.215855,0,0,0,0,0,0,1,0
007932,017,11,8,,0,0,0,0,0,-76.949959,-12.222119,0,0,0,0,0,0,1,1
007932,052,11,8,,0,0,0,0,0,-76.949959,-12.222119,0,0,0,0,1,0,1,0
007932,070,11,8,,0,0,0,0,0,-76.949959,-12.222119,0,0,0,0,1,0,0,0
007932,124,11,8,,0,0,0,0,0,-76.949959,-12.222119,0,0,0,0,0,0,0,1
007932,159,12,8,,0,0,0,0,0,-76.949959,-12.222119,0,0,0,0,0,0,0,0
007932,159,22,8,,0,0,0,0,0,-76.949959,-12.222119,0,0,0,0,0,0,0,0
007933,012,11,8,,0,0,0,0,0,-76.943626,-12.226269,0,0,0,0,0,0,0,0
007933,069,11,8,,0,0,0,0,0,-76.943626,-12.226269,0,0,0,0,0,0,1,0
007933,125,11,8,,0,0,0,0,0,-76.943626,-12.226269,0,0,0,0,0,0,1,0
007933,163,11,8,,0,0,0,0,0,-76.943626,-12.226269,0,0,0,0,0,0,0,0
007934,035,11,8,,0,0,0,0,0,-76.948616,-12.232512,0,0,0,0,0,0,0,0
007934,050,11,8,,0,0,0,0,0,-76.948616,-12.232512,0,0,0,0,0,0,0,1
007934,063,11,8,,0,0,0,0,0,-76.948616,-12.232512,0,0,0,0,0,0,0,0
007934,091,11,8,,0,0,0,0,0,-76.948616,-12.232512,0,0,0,0,0,0,0,0
007934,118,11,8,,1,0,0,0,0,-76.948616,-12.232512,0,0,0,0,0,0,0,0
007935,002,11,8,,0,0,0,0,0,-76.933014,-12.224048,0,0,0,0,0,1,0,0
007935,019,11,8,,0,0,0,0,0,-76.933014,-12.224048,0,0,0,0,0,0,0,0
007935,035,11,8,,0,0,0,0,0,-76.933014,-12.224048,0,0,0,0,0,0,0,1
007935,052,11,8,,0,0,0,0,0,-76.933014,-12.224048,0,0,0,0,0,0,0,0
007935,084,11,8,,0,0,0,0,0,-76.933014,-12.224048,0,0,0,0,0,0,0,0
007935,133,11,8,,0,0,0,0,0,-76.933014,-12.224048,0,0,0,0,0,0,0,0
007936,012,11,8,1,0,0,0,0,0,-76.921272,-12.221091,0,0,0,0,0,0,1,0
007936,048,11,8,1,0,0,0,0,0,-76.921272,-12.221091,0,0,0,0,0,0,0,0
007936,067,11,8,1,0,0,0,0,0,-76.921272,-12.221091,0,0,0,0,0,0,0,0
007936,102,11,8,1,0,0,0,0,0,-76.921272,-12.221091,0,0,0,0,0,0,0,0
007936,121,11,8,1,0,0,0,0,0,-76.921272,-12.221091,0,0,0,0,0,1,0,0
007937,015,11,8,,0,0,0,0,0,-76.926636,-12.226587,,,,,,,,
007937,073,11,8,,0,0,0,0,0,-76.926636,-12.226587,0,0,0,0,0,0,0,0
007937,110,11,8,,0,0,0,0,0,-76.926636,-12.226587,,,,,,,,
007937,130,11,8,,0,0,0,0,0,-76.926636,-12.226587,0,0,0,0,0,0,0,0
007938,002,11,8,,0,0,0,0,0,-76.923157,-12.231508,0,0,0,0,0,0,1,0
007938,018,11,8,1,0,0,0,0,0,-76.923157,-12.231508,0,0,0,0,0,0,0,1
007938,049,11,8,1,0,0,0,0,0,-76.923157,-12.231508,0,0,0,0,0,0,0,0
007938,066,11,8,1,0,0,0,0,0,-76.923157,-12.231508,0,0,0,0,0,0,1,1
007938,080,11,8,,0,0,0,0,0,-76.923157,-12.231508,0,0,0,0,0,0,0,0
007938,097,11,8,,0,0,0,0,0,-76.923157,-12.231508,0,0,0,0,0,1,0,1
007939,002,11,8,,0,0,0,0,0,-76.914558,-12.230611,0,0,0,0,0,0,0,0
007939,019,11,8,,0,0,0,0,0,-76.914558,-12.230611,0,0,0,0,1,0,0,0
007939,032,11,8,,0,0,0,0,0,-76.914558,-12.230611,,,,,,,,
007939,049,11,8,,0,0,0,0,0,-76.914558,-12.230611,0,0,0,0,0,0,0,0
007943,015,11,8,1,0,0,0,0,0,-76.943977,-12.137909,0,0,0,0,0,0,0,0
007943,031,11,8,1,0,0,0,0,0,-76.943977,-12.137909,0,0,0,0,0,0,0,0
007943,067,11,8,1,0,0,0,0,0,-76.943977,-12.137909,0,0,0,0,0,0,0,0
007943,080,11,8,1,0,0,0,0,0,-76.943977,-12.137909,0,0,0,0,0,1,0,0
007943,099,11,8,1,0,0,0,0,0,-76.943977,-12.137909,0,0,0,0,0,0,0,0
007943,117,11,8,1,0,0,0,0,0,-76.943977,-12.137909,0,0,0,0,0,0,0,0
